"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CTNNAL1",1.9621473649917e-36,2.24227522902227,0.235,0.358,5.8864420949751e-33
"C14H11orf54",1.99617413266066e-36,3.79258774320288,0.223,0.378,5.98852239798197e-33
"TDP1",2.20043438075993e-36,1.95607104867782,0.273,0.39,6.6013031422798e-33
"DTWD1",2.43842055724613e-36,2.5971906035368,0.207,0.311,7.3152616717384e-33
"BCL9",2.55365136566183e-36,2.65729944231355,0.226,0.344,7.66095409698549e-33
"POLE",2.8614279213624e-36,2.31279885901324,0.133,0.185,8.5842837640872e-33
"LOC106993842",3.25823427103661e-36,7.12875425430555,0.271,0.431,9.77470281310982e-33
"LOC114675108",3.31127131666866e-36,4.1734804769539,0.274,0.409,9.93381395000599e-33
"VWA3B",3.81960534660963e-36,6.04573767176656,0.113,0.165,1.14588160398289e-32
"NFIA",3.97946296791939e-36,-1.56580642112996,0.32,0.416,1.19383889037582e-32
"GPR171",3.9977903426114e-36,1.45299326783071,0.33,0.479,1.19933710278342e-32
"LRP11",4.29302368886955e-36,3.11818798715469,0.129,0.222,1.28790710666087e-32
"METTL25",4.6683740283841e-36,3.11554142586952,0.262,0.375,1.40051220851523e-32
"GNB5",5.1475962106439e-36,4.96992223119303,0.206,0.333,1.54427886319317e-32
"SMS",5.27034517863924e-36,2.51016655302647,0.254,0.331,1.58110355359177e-32
"AP4S1",5.31987252035008e-36,3.36736869208105,0.248,0.362,1.59596175610502e-32
"BICD1",5.79111682340427e-36,3.71929894851993,0.298,0.402,1.73733504702128e-32
"PAIP2B",7.62963248752344e-36,2.47007229380414,0.195,0.325,2.28888974625703e-32
"LOC114678815",8.13726353933762e-36,1.13322050707632,0.321,0.455,2.44117906180129e-32
"SNAP23",8.48226464280688e-36,0.815937223066109,0.29,0.389,2.54467939284206e-32
"ALCAM",8.57172282471178e-36,1.55624050433746,0.207,0.212,2.57151684741354e-32
"TP53INP1",1.02002794278421e-35,2.65762374643786,0.248,0.295,3.06008382835263e-32
"LACTB2",1.17512376588193e-35,0.387329558316618,0.283,0.424,3.5253712976458e-32
"DNAAF5",1.20235328573369e-35,2.02251292040935,0.304,0.417,3.60705985720107e-32
"AGFG2",1.25488497645439e-35,6.22408806382215,0.328,0.435,3.76465492936317e-32
"PHC2",1.54367417007033e-35,1.34557816267792,0.264,0.368,4.63102251021099e-32
"SPNS3",2.13006263333787e-35,0.238153793389196,0.202,0.287,6.3901879000136e-32
"CCDC126",2.42409005787229e-35,1.82483317903012,0.253,0.386,7.27227017361688e-32
"SYNGAP1",2.53990316358838e-35,0.664819100896622,0.214,0.306,7.61970949076513e-32
"PLAGL1",2.62965336144417e-35,1.10310369528557,0.266,0.348,7.88896008433252e-32
"FBXO32",2.86295386147078e-35,-0.486393165917025,0.303,0.445,8.58886158441235e-32
"LOC106998853",2.90891759870601e-35,2.25873879394164,0.276,0.404,8.72675279611802e-32
"AKAP6",2.93204318635004e-35,4.57704819581264,0.21,0.319,8.79612955905013e-32
"LOC106993236",3.47233768924726e-35,4.12886396944059,0.248,0.336,1.04170130677418e-31
"NTNG2",3.78890567743411e-35,2.9503893537566,0.363,0.461,1.13667170323023e-31
"LOC106994441",3.9231394649442e-35,3.62101366193914,0.258,0.396,1.17694183948326e-31
"C8H8orf76",3.96763375768349e-35,6.58625617061439,0.284,0.403,1.19029012730505e-31
"LACC1",4.46559795957984e-35,-3.13974475360527,0.152,0.201,1.33967938787395e-31
"AVIL",4.95305856709198e-35,5.25907534538489,0.222,0.32,1.48591757012759e-31
"NPL",5.16884956568136e-35,9.26709956175246,0.314,0.438,1.55065486970441e-31
"CISD1",5.73353374447363e-35,3.01055532764792,0.294,0.428,1.72006012334209e-31
"XXYLT1",5.91511945636543e-35,4.41987038548324,0.229,0.329,1.77453583690963e-31
"TSPYL5",5.9661552377223e-35,9.07538447321041,0.197,0.247,1.78984657131669e-31
"LOC114680359",6.45303901804096e-35,7.60523262644695,0.207,0.335,1.93591170541229e-31
"GCFC2",6.59684223163465e-35,3.20623392535455,0.341,0.474,1.9790526694904e-31
"TUBA1A",6.7354788076926e-35,4.85803962734839,0.321,0.464,2.02064364230778e-31
"RTN4IP1",6.75039667675911e-35,1.31633751631149,0.18,0.241,2.02511900302773e-31
"GPR155",6.86424306557165e-35,1.94683030135539,0.144,0.16,2.05927291967149e-31
"NTPCR",7.11529254514207e-35,3.89754979934082,0.265,0.363,2.13458776354262e-31
"SETDB2",7.16899600499295e-35,0.40130259018232,0.171,0.196,2.15069880149788e-31
"PRF1",7.48321598590145e-35,5.35817162080176,0.343,0.5,2.24496479577043e-31
"TMED5",8.00970869493086e-35,2.27240159445307,0.316,0.452,2.40291260847926e-31
"ITGAE",9.21621112172138e-35,5.69841785986852,0.213,0.314,2.76486333651641e-31
"LOC106993436",9.36471009587717e-35,1.42159195141703,0.279,0.399,2.80941302876315e-31
"ZNF14",1.01185873369858e-34,5.43569333592386,0.289,0.429,3.03557620109574e-31
"MAPK8IP1",1.01525814244375e-34,-0.225108040861135,0.349,0.487,3.04577442733126e-31
"MACROD1",1.19702259999888e-34,1.63093912560845,0.316,0.444,3.59106779999665e-31
"B3GALNT2",1.21982049641298e-34,-1.49709799835577,0.235,0.316,3.65946148923893e-31
"ARHGAP10",1.24975123551403e-34,4.75543153414859,0.223,0.244,3.74925370654209e-31
"NUP62CL",1.33596395056952e-34,4.19060389697497,0.218,0.318,4.00789185170856e-31
"ERCC4",1.3677606587616e-34,2.39596986368478,0.314,0.425,4.10328197628481e-31
"ADAM12",1.45026056694569e-34,1.82567108586086,0.222,0.254,4.35078170083708e-31
"DDX60",1.48071206738078e-34,5.20919820349456,0.288,0.396,4.44213620214233e-31
"LOC114673869",1.50237872414604e-34,3.08439044965765,0.293,0.416,4.50713617243811e-31
"L2HGDH",1.5227509667627e-34,4.23029113334488,0.384,0.509,4.56825290028809e-31
"LOC106999271",1.5831586273079e-34,8.9786424050099,0.315,0.423,4.7494758819237e-31
"ITM2A",1.66224542621135e-34,2.75854198120831,0.195,0.298,4.98673627863404e-31
"LOC114672364",1.70234962109013e-34,1.04584262394627,0.284,0.421,5.10704886327039e-31
"PDE8B",1.70834992295682e-34,2.6374270130608,0.281,0.372,5.12504976887046e-31
"MX2",1.72374594459283e-34,7.7139433208949,0.11,0.141,5.17123783377848e-31
"LOC701976",1.73378144692729e-34,8.96135023206002,0.184,0.291,5.20134434078186e-31
"PPIL6",1.76144699078329e-34,8.52703389738347,0.158,0.236,5.28434097234987e-31
"TSEN2",1.83431770918846e-34,0.457575254879583,0.308,0.411,5.50295312756538e-31
"POLG2",1.86767684404841e-34,3.89178136910971,0.272,0.398,5.60303053214522e-31
"PARP1",2.00090929489571e-34,0.268330212957106,0.193,0.195,6.00272788468712e-31
"SQOR",2.04337207147563e-34,6.51272138257734,0.241,0.318,6.13011621442689e-31
"LOC106999837",3.07309783482982e-34,4.38009215373049,0.193,0.293,9.21929350448945e-31
"LOC114677484",3.09363067883382e-34,5.05772299820308,0.283,0.415,9.28089203650146e-31
"GRASP",3.46035011951312e-34,3.6920170566841,0.201,0.301,1.03810503585394e-30
"LOC106997042",3.83415735001959e-34,4.62930386742782,0.203,0.323,1.15024720500588e-30
"AGPAT4",3.88922865007394e-34,-0.379144238446466,0.286,0.394,1.16676859502218e-30
"PEMT",4.2621881711757e-34,3.76514159770428,0.279,0.388,1.27865645135271e-30
"CCT6B",4.7475969765938e-34,4.50182709113685,0.264,0.404,1.42427909297814e-30
"LOC100426750",5.76715303978414e-34,0.90714523943289,0.31,0.435,1.73014591193524e-30
"RALB",6.45738578753179e-34,8.63081970343308,0.31,0.426,1.93721573625954e-30
"SLC31A1",7.02529769674748e-34,2.70861931169329,0.312,0.442,2.10758930902424e-30
"EPM2A",7.3362112035787e-34,1.50902982293004,0.221,0.288,2.20086336107361e-30
"COQ2",7.47491054574063e-34,4.6372888080894,0.317,0.458,2.24247316372219e-30
"DHRS7",8.04853134637434e-34,-2.43860184544384,0.413,0.558,2.4145594039123e-30
"NFXL1",8.59675064678732e-34,6.39353774008364,0.271,0.361,2.5790251940362e-30
"RNASET2",8.9392773763106e-34,0.246234992569783,0.213,0.304,2.68178321289318e-30
"SMYD2",9.14935479492526e-34,-0.296185738076387,0.252,0.374,2.74480643847758e-30
"GALT",9.66888457856635e-34,0.821514439679239,0.256,0.329,2.9006653735699e-30
"LOC114672190",9.7423098867503e-34,0.295737670835097,0.241,0.345,2.92269296602509e-30
"PRPF18",9.76011615999638e-34,0.69652711380453,0.268,0.371,2.92803484799891e-30
"ROBO2",1.00827054394694e-33,-0.275846589495506,0.19,0.277,3.02481163184083e-30
"LOC114670966",1.26937453245442e-33,4.63425324328875,0.273,0.413,3.80812359736327e-30
"TBCA",1.45398246842695e-33,2.62682964920541,0.382,0.507,4.36194740528085e-30
"IFIT2",1.49917664089011e-33,6.97564033119501,0.212,0.3,4.49752992267034e-30
"LOC106997006",1.69521886086203e-33,0.580231378133693,0.248,0.367,5.08565658258609e-30
"KSR2",1.78797072823321e-33,5.76044379020659,0.093,0.116,5.36391218469962e-30
"LOC106994782",1.8875579635125e-33,2.01048661096614,0.267,0.407,5.66267389053749e-30
"SNX5",1.90084002979222e-33,0.327278458378271,0.143,0.141,5.70252008937666e-30
"RBKS",1.99783247533102e-33,5.50240977096152,0.256,0.355,5.99349742599306e-30
"MKNK1",2.19956652060974e-33,4.30554667536514,0.288,0.419,6.59869956182923e-30
"AFF2",2.59527165458531e-33,7.53546857873722,0.094,0.125,7.78581496375593e-30
"LOC114671461",2.79512294483994e-33,1.78242123700226,0.258,0.379,8.38536883451983e-30
"TLN2",3.06450487598204e-33,4.30412879841522,0.32,0.472,9.19351462794611e-30
"ZDHHC14",3.18444625278921e-33,3.01696519113577,0.121,0.139,9.55333875836762e-30
"CITED2",3.2056682747392e-33,2.40287055555972,0.275,0.4,9.6170048242176e-30
"SHC3",3.21536100781912e-33,6.73699617890451,0.177,0.273,9.64608302345737e-30
"ANXA1",3.38933568875872e-33,3.08621051802064,0.242,0.3,1.01680070662762e-29
"NFIX",3.63289727242257e-33,4.02450649560951,0.219,0.334,1.08986918172677e-29
"DHTKD1",3.88545698406943e-33,3.28164961817549,0.219,0.34,1.16563709522083e-29
"GFOD2",4.18957782309177e-33,0.523793413881506,0.266,0.362,1.25687334692753e-29
"LOC107000414",4.54736075701984e-33,4.53273805347489,0.314,0.438,1.36420822710595e-29
"TMLHE",5.83611275472111e-33,5.17877559071595,0.22,0.303,1.75083382641633e-29
"CHRNA9",5.84966529669173e-33,2.6382474927391,0.295,0.435,1.75489958900752e-29
"LRRC69",6.647516959714e-33,5.58873172340818,0.215,0.335,1.9942550879142e-29
"ARL3",7.55334315272488e-33,7.1544784654856,0.28,0.387,2.26600294581746e-29
"LOC114678731",7.5611200474927e-33,5.06806986523853,0.32,0.472,2.26833601424781e-29
"MTHFS",8.14595726153928e-33,-3.36997003451082,0.24,0.348,2.44378717846178e-29
"IQCN",8.86105772315799e-33,4.04904758192951,0.263,0.376,2.6583173169474e-29
"WDR19",1.05195040473636e-32,4.93817284810715,0.194,0.274,3.15585121420908e-29
"SGTB",1.10593403983768e-32,9.63016761322175,0.229,0.313,3.31780211951304e-29
"KLHL32",1.11286069238904e-32,3.95568297681627,0.22,0.32,3.33858207716712e-29
"ANKMY1",1.20095691327062e-32,7.87760814799771,0.27,0.408,3.60287073981186e-29
"RAB9A",1.28791711133711e-32,4.61040643922599,0.315,0.417,3.86375133401134e-29
"LOC106994239",1.5917748024265e-32,1.55061116153834,0.235,0.326,4.77532440727949e-29
"SLC16A6",1.59898853850006e-32,1.45028543593676,0.306,0.452,4.79696561550019e-29
"GLB1L",1.73260879143345e-32,5.52227915890754,0.206,0.323,5.19782637430034e-29
"LOC107000817",1.75236811744377e-32,-1.87238554375369,0.22,0.307,5.2571043523313e-29
"DUSP16",1.93694495616587e-32,4.73832641380355,0.256,0.314,5.81083486849761e-29
"SMC2",1.94886306726727e-32,2.47175411837644,0.316,0.418,5.84658920180181e-29
"TPX2",1.98117072314467e-32,7.65290525085927,0.191,0.236,5.943512169434e-29
"LOC106993700",2.00835708104528e-32,9.12884099942623,0.289,0.38,6.02507124313585e-29
"LOC705652",2.20162179575537e-32,0.764850506044022,0.271,0.379,6.60486538726613e-29
"ZNF558",2.37121476898937e-32,0.650521842941099,0.305,0.452,7.11364430696812e-29
"RNF130",2.76269810603683e-32,1.65752658810992,0.213,0.287,8.2880943181105e-29
"DUSP4",2.98199249911307e-32,3.41264057407471,0.174,0.262,8.9459774973392e-29
"SLC7A8",3.31477948784626e-32,6.85935455255452,0.153,0.26,9.94433846353877e-29
"APIP",3.36723859946658e-32,1.53534960701856,0.252,0.346,1.01017157983997e-28
"LOC696872",3.46551475061909e-32,1.42197374708203,0.271,0.321,1.03965442518573e-28
"SHQ1",3.69976020549605e-32,0.697369487607281,0.288,0.386,1.10992806164881e-28
"FNBP1L",3.93168009506337e-32,-2.29633249729309,0.078,0.121,1.17950402851901e-28
"LOC106997914",3.97154449398041e-32,3.05810750972281,0.13,0.203,1.19146334819412e-28
"PNP",4.16530273500511e-32,6.14855328669232,0.266,0.35,1.24959082050153e-28
"FAM3C",4.20965847893663e-32,10.6600130150591,0.152,0.152,1.26289754368099e-28
"SSX2IP",4.45552168615964e-32,1.28841671935004,0.238,0.348,1.33665650584789e-28
"UBTD2",4.50752426431333e-32,3.40264418588301,0.244,0.337,1.352257279294e-28
"LOC697068",5.78957671329429e-32,1.65709443328412,0.276,0.364,1.73687301398829e-28
"TBC1D31",5.82837497778401e-32,2.45194134112283,0.322,0.428,1.7485124933352e-28
"ETFA",6.02219972881193e-32,1.44696686384734,0.354,0.446,1.80665991864358e-28
"CMAH",6.47668318899079e-32,1.33343276798079,0.318,0.381,1.94300495669724e-28
"TMEM204",6.60374922618759e-32,0.798231274981331,0.239,0.353,1.98112476785628e-28
"ARHGEF9",6.79326440345628e-32,3.03501466095681,0.219,0.332,2.03797932103688e-28
"SLC20A2",7.06530382518422e-32,1.58268455713365,0.287,0.394,2.11959114755527e-28
"P2RX7",7.88990748439582e-32,1.70459425881794,0.287,0.394,2.36697224531875e-28
"N6AMT1",8.47486697628456e-32,4.23259576464388,0.261,0.383,2.54246009288537e-28
"LOC114674738",8.48416177853476e-32,1.74598115797804,0.315,0.442,2.54524853356043e-28
"SNX16",1.00763317461505e-31,9.26244771422124,0.2,0.314,3.02289952384515e-28
"LMNB1",1.02561070221161e-31,0.61739465544215,0.241,0.305,3.07683210663482e-28
"SAT1",1.0449618510198e-31,6.34738997634045,0.156,0.18,3.13488555305941e-28
"PDE4A",1.05735122166745e-31,3.08995222772073,0.297,0.393,3.17205366500234e-28
"SERPINI1",1.2082082456445e-31,3.62579547686591,0.306,0.442,3.6246247369335e-28
"MAF",1.22870240861123e-31,4.9388072352092,0.141,0.206,3.68610722583368e-28
"MAST4",1.33837751350374e-31,1.02877480736268,0.161,0.204,4.01513254051121e-28
"SPART",1.34865245752041e-31,2.59774159304741,0.301,0.425,4.04595737256124e-28
"ZNF821",1.61663421990706e-31,1.44339730618244,0.122,0.157,4.84990265972119e-28
"LOC106992612",1.63450638740555e-31,4.95027956726489,0.238,0.357,4.90351916221664e-28
"LOC114671947",1.8146111519009e-31,2.95000868588263,0.365,0.497,5.44383345570269e-28
"VPS45",1.83065964119483e-31,2.42451143178233,0.307,0.392,5.4919789235845e-28
"ICK",2.01423463612022e-31,0.456813018774946,0.324,0.436,6.04270390836065e-28
"POLA1",2.12127432368827e-31,7.79680423542859,0.265,0.316,6.36382297106481e-28
"PFKM",2.4075630465469e-31,7.83979884406657,0.291,0.373,7.22268913964071e-28
"DAB1",2.53809500118306e-31,5.46799883107974,0.27,0.392,7.61428500354918e-28
"LOC106997543",2.73583144587331e-31,4.15582604528864,0.26,0.385,8.20749433761994e-28
"PLAAT3",2.81471509558483e-31,-5.36646803917151,0.251,0.367,8.44414528675449e-28
"LOC106992780",2.94466675262001e-31,10.0642660737328,0.31,0.441,8.83400025786003e-28
"DNASE1",2.99654656573932e-31,2.56498978665987,0.292,0.377,8.98963969721797e-28
"LOC114670883",3.00632740866224e-31,2.70473580254977,0.26,0.397,9.01898222598673e-28
"TRIB2",3.03180505208111e-31,-4.17205602878147,0.28,0.352,9.09541515624333e-28
"PEPD",3.09320888115406e-31,6.46949821529556,0.303,0.406,9.27962664346219e-28
"CPOX",3.12698311283971e-31,5.94896079576752,0.207,0.316,9.38094933851913e-28
"DSTN",3.14033282212446e-31,1.58128641366218,0.302,0.408,9.42099846637339e-28
"ZDHHC2",3.21517647354455e-31,3.37168876098476,0.206,0.295,9.64552942063365e-28
"PEX7",3.21625078784637e-31,5.73134131883111,0.336,0.418,9.64875236353912e-28
"LRRIQ3",4.68067119582242e-31,6.61519724791056,0.296,0.447,1.40420135874673e-27
"PEAK1",4.84042524998677e-31,3.9954219937567,0.223,0.314,1.45212757499603e-27
"TCEANC2",4.95047265850471e-31,0.711021035967485,0.301,0.419,1.48514179755141e-27
"LOC114669927",5.24966738446669e-31,-1.14183117390948,0.213,0.339,1.57490021534001e-27
"WDR27",5.3680542042701e-31,6.35734982365165,0.283,0.388,1.61041626128103e-27
"AMOT",5.67102459560278e-31,8.99326739947042,0.335,0.44,1.70130737868084e-27
"KLHDC10",5.99544716766554e-31,1.33667615837228,0.318,0.416,1.79863415029966e-27
"CENPJ",6.08128611249545e-31,0.973771522893796,0.274,0.377,1.82438583374863e-27
"LOC114674655",6.31567586147119e-31,0.323106233344861,0.278,0.417,1.89470275844136e-27
"B3GNTL1",6.41139067135615e-31,5.45798649735054,0.326,0.438,1.92341720140685e-27
"PPAT",6.6888979478584e-31,2.43333381850329,0.298,0.417,2.00666938435752e-27
"ATAD2",6.69556921034215e-31,-2.7921073274747,0.275,0.326,2.00867076310265e-27
"NSUN6",6.83776731082415e-31,0.959971262479373,0.225,0.295,2.05133019324725e-27
"LOC106995252",7.02075761183283e-31,1.46464813341327,0.315,0.419,2.10622728354985e-27
"PCBD2",7.410668675926e-31,3.99475657710139,0.221,0.307,2.2232006027778e-27
"ATP1B3",8.44729205132342e-31,0.291461162738933,0.314,0.383,2.53418761539702e-27
"TTC33",9.17745450326145e-31,4.10246973099657,0.265,0.358,2.75323635097843e-27
"RAB9B",9.63808428810651e-31,0.849820852129304,0.352,0.496,2.89142528643195e-27
"TPGS2",9.94960229778693e-31,0.941113703148174,0.242,0.354,2.98488068933608e-27
"EFCAB8",1.04098233222093e-30,6.25112261131657,0.326,0.456,3.12294699666278e-27
"PRKAR2A",1.09716963151433e-30,9.96586727491085,0.301,0.401,3.29150889454298e-27
"HSF2",1.12103483855567e-30,5.16667848499441,0.253,0.347,3.363104515667e-27
"NEO1",1.13814054183788e-30,7.20468062022736,0.172,0.282,3.41442162551364e-27
"GPR183",1.18209563171093e-30,4.98657282274981,0.262,0.302,3.54628689513279e-27
"TMPRSS13",1.20619650003709e-30,1.68763590072497,0.227,0.357,3.61858950011126e-27
"AGL",1.42539210421997e-30,1.73689736437157,0.248,0.357,4.27617631265992e-27
"TMED8",1.42574540057947e-30,6.34612954964787,0.123,0.129,4.2772362017384e-27
"PUS7L",1.43093710574161e-30,1.71892248735355,0.243,0.336,4.29281131722484e-27
"VCL",1.44078165900459e-30,3.43637147929259,0.193,0.236,4.32234497701377e-27
"SIAH3",1.52816710708848e-30,2.32278518227028,0.173,0.28,4.58450132126545e-27
"CFAP44",1.56868911663204e-30,5.09068968386791,0.263,0.393,4.70606734989613e-27
