"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PIEZO1",5.34772855496527e-13,1.80244134672554,0.434,0.484,1.60431856648958e-09
"PPP1R12B",5.42231634840822e-13,0.700760974153762,0.39,0.442,1.62669490452247e-09
"DCAF10",5.46631386803876e-13,0.680416151488723,0.365,0.414,1.63989416041163e-09
"GRIK5",5.48459338110955e-13,-0.432690323034701,0.346,0.417,1.64537801433286e-09
"STAG3",5.69722599940731e-13,0.930138124754836,0.459,0.547,1.70916779982219e-09
"LTBP3",5.78557931648937e-13,0.878729765728702,0.351,0.412,1.73567379494681e-09
"ICAM1",6.18486792860434e-13,-0.556798905980153,0.232,0.273,1.8554603785813e-09
"POT1",6.29729754232465e-13,7.44565107295107,0.357,0.4,1.88918926269739e-09
"UST",6.3128051769635e-13,4.28180249136775,0.145,0.165,1.89384155308905e-09
"SLC10A7",6.35378150134768e-13,0.616764589154502,0.393,0.437,1.9061344504043e-09
"RNLS",6.36990762337614e-13,3.72386959918659,0.193,0.222,1.91097228701284e-09
"SH3PXD2A",6.42557232268097e-13,6.07523871274432,0.13,0.164,1.92767169680429e-09
"ASAH1",6.61392539593124e-13,0.264744523533939,0.251,0.311,1.98417761877937e-09
"KCNA3",6.65505828773018e-13,1.04988637163886,0.367,0.412,1.99651748631905e-09
"N4BP2L1",6.67243916707684e-13,1.18645745767492,0.368,0.409,2.00173175012305e-09
"NRIP1",6.87100593170285e-13,1.88103092879383,0.303,0.34,2.06130177951086e-09
"EXPH5",6.87386193016346e-13,1.0259896411243,0.271,0.344,2.06215857904904e-09
"LOC114672751",7.49141439621666e-13,2.71808388481216,0.315,0.399,2.247424318865e-09
"MAP3K9",7.56666528121237e-13,9.67500894494408,0.155,0.173,2.26999958436371e-09
"SYNGAP1",8.12346702727686e-13,2.38499123209323,0.169,0.215,2.43704010818306e-09
"DAAM1",8.48162654352473e-13,6.3446643844129,0.291,0.345,2.54448796305742e-09
"EFCC1",9.73317837537917e-13,-1.02578250564184,0.382,0.448,2.91995351261375e-09
"WDR27",9.7595192014786e-13,1.32528082763748,0.29,0.343,2.92785576044358e-09
"SLC36A4",9.87521471466086e-13,4.84489768103577,0.218,0.258,2.96256441439826e-09
"ZNF133",1.00573209626528e-12,2.02227480578605,0.277,0.354,3.01719628879583e-09
"PCCB",1.08456586112358e-12,-1.35170965570387,0.299,0.366,3.25369758337075e-09
"DHRSX",1.18553046760365e-12,0.292692283983869,0.362,0.397,3.55659140281094e-09
"GCNT4",1.20339666252894e-12,1.19947568738609,0.25,0.331,3.61018998758681e-09
"LIPA",1.20609927959584e-12,5.47601906517987,0.319,0.388,3.61829783878752e-09
"SLA2",1.24001793951121e-12,2.51501155556851,0.335,0.402,3.72005381853364e-09
"SIRT5",1.26043040891188e-12,-0.643848841083924,0.268,0.334,3.78129122673563e-09
"HIVEP3",1.27806619767417e-12,2.82185596753157,0.231,0.245,3.83419859302252e-09
"TECPR2",1.29739649220961e-12,2.14733610172547,0.357,0.436,3.89218947662884e-09
"NCALD",1.35171825194174e-12,2.4376289539686,0.293,0.31,4.05515475582521e-09
"HJURP",1.40753510676484e-12,6.78514334683245,0.188,0.243,4.22260532029451e-09
"PBX4",1.41279191055868e-12,-1.34613571775692,0.266,0.337,4.23837573167605e-09
"TMEM135",1.41738099592158e-12,0.324836357544334,0.374,0.423,4.25214298776475e-09
"LOC106993460",1.47563607390398e-12,2.52177624813825,0.29,0.361,4.42690822171193e-09
"CTSH",1.6183044041798e-12,2.42413311160156,0.102,0.105,4.8549132125394e-09
"PUDP",1.63481299213715e-12,2.58974910239284,0.328,0.378,4.90443897641145e-09
"LOC712069",1.67553392352706e-12,0.629505386577763,0.126,0.135,5.02660177058117e-09
"FOXP4",1.68752924444075e-12,1.19257275965786,0.153,0.163,5.06258773332226e-09
"MINK1",1.69248925077796e-12,1.56521931236222,0.317,0.347,5.07746775233389e-09
"ATP10D",1.70650417380156e-12,0.495060379316506,0.244,0.238,5.11951252140469e-09
"LOC100425941",1.70923191151993e-12,-2.0583693163914,0.407,0.469,5.1276957345598e-09
"HDAC8",1.72005792229122e-12,-0.226464780249058,0.406,0.463,5.16017376687365e-09
"BMPR2",1.7317869834567e-12,0.812044327937868,0.24,0.248,5.1953609503701e-09
"ARID3B",1.76606974792972e-12,0.590241695627269,0.266,0.328,5.29820924378916e-09
"GAS7",1.78823177090605e-12,8.11010325034434,0.093,0.116,5.36469531271815e-09
"ZBTB38",1.79188538050658e-12,-0.638366624316733,0.4,0.445,5.37565614151974e-09
"MCF2",1.81631824441811e-12,0.285479236592459,0.148,0.205,5.44895473325434e-09
"PDE4D",1.87824721700066e-12,4.13154009295808,0.448,0.519,5.63474165100197e-09
"SCML1",1.8827092455457e-12,2.14203106174601,0.302,0.365,5.64812773663709e-09
"PPFIBP2",1.90927596463576e-12,-0.762170220172827,0.397,0.454,5.72782789390729e-09
"HS6ST1",1.93334257663618e-12,1.36025260963421,0.388,0.454,5.80002772990855e-09
"SIL1",1.96468143041136e-12,-0.350418650625254,0.313,0.35,5.89404429123407e-09
"TULP3",1.98773891865124e-12,5.88663202062784,0.258,0.319,5.96321675595372e-09
"MBTPS2",1.99164443400239e-12,4.30128440919936,0.302,0.368,5.97493330200717e-09
"CHD9",2.00548449897555e-12,0.600009438964188,0.333,0.348,6.01645349692664e-09
"RNASE4",2.03412583943166e-12,0.74886422006822,0.361,0.419,6.10237751829497e-09
"ZKSCAN4",2.08011113788791e-12,7.65937870446784,0.232,0.288,6.24033341366372e-09
"CEP78",2.08813138655391e-12,3.85389414704371,0.281,0.336,6.26439415966172e-09
"CYSLTR2",2.16841659847239e-12,1.01494918027873,0.328,0.367,6.50524979541717e-09
"VPS54",2.21557499958052e-12,0.259005294874183,0.384,0.439,6.64672499874158e-09
"CA6",2.21942692283329e-12,0.890457583426056,0.31,0.362,6.65828076849986e-09
"TIPARP",2.27505684157616e-12,1.60095999747152,0.315,0.371,6.82517052472848e-09
"ATRN",2.27522493880809e-12,2.114221870677,0.398,0.45,6.82567481642426e-09
"USP46",2.29345048627806e-12,2.2878094223917,0.159,0.19,6.88035145883418e-09
"CPM",2.30525460155305e-12,5.019232191574,0.232,0.257,6.91576380465914e-09
"EIF2AK4",2.38401884713517e-12,0.615967853247513,0.363,0.413,7.15205654140551e-09
"LOC703857",2.39521901746783e-12,4.76650064725044,0.264,0.294,7.18565705240349e-09
"LOC114670863",2.42850282495347e-12,2.83280307361438,0.317,0.405,7.2855084748604e-09
"EXTL3",2.43056442978627e-12,3.88470358911278,0.273,0.334,7.2916932893588e-09
"NR3C2",2.43729899421058e-12,0.636525802179654,0.305,0.35,7.31189698263174e-09
"MDFIC",2.52020545026059e-12,0.765817648152387,0.408,0.44,7.56061635078177e-09
"IL7R",2.54325817344531e-12,-1.09012597623541,0.474,0.523,7.62977452033592e-09
"NINJ2",2.57903322409333e-12,5.37252670017826,0.305,0.354,7.73709967228e-09
"DDX60L",2.71881460025472e-12,5.81230382702835,0.31,0.352,8.15644380076415e-09
"PCGF5",2.75275111344733e-12,0.616464248891336,0.363,0.391,8.25825334034198e-09
"ACADM",2.79131080274053e-12,4.03573234047503,0.323,0.389,8.37393240822159e-09
"IFT74",2.89653192943854e-12,4.84484196104661,0.294,0.34,8.68959578831561e-09
"LOC100427957",2.93048689695134e-12,1.02196192453177,0.379,0.429,8.79146069085403e-09
"PPARA",3.0002332945301e-12,6.8595176080621,0.208,0.251,9.00069988359031e-09
"FER",3.09175169260647e-12,2.4628468624654,0.201,0.224,9.27525507781941e-09
"FBXO33",3.1151128719082e-12,0.774402339518898,0.377,0.425,9.34533861572459e-09
"SYTL3",3.16386504140032e-12,-1.13507993642637,0.344,0.388,9.49159512420096e-09
"VPS45",3.2274270429721e-12,1.73228652030916,0.272,0.32,9.6822811289163e-09
"LOC106994243",3.26613953582147e-12,4.6387875750235,0.261,0.314,9.79841860746441e-09
"CPNE8",3.30130929979368e-12,-0.25373135161214,0.167,0.216,9.90392789938104e-09
"MTSS1",3.51188829625841e-12,2.31425040752301,0.176,0.187,1.05356648887752e-08
"LMNA",3.52464691568517e-12,4.29108767124662,0.294,0.331,1.05739407470555e-08
"ARMC9",3.53071994065579e-12,4.10897569467661,0.13,0.168,1.05921598219674e-08
"PARD3",3.61166675049099e-12,4.8264093535158,0.245,0.302,1.0835000251473e-08
"MAF",3.67541740358505e-12,3.3644803939932,0.39,0.442,1.10262522107552e-08
"SLC7A5",3.69294543435588e-12,1.79373988502681,0.288,0.335,1.10788363030676e-08
"MBNL3",3.81530533018362e-12,0.959129798704787,0.301,0.326,1.14459159905509e-08
"IFFO2",4.0118254815239e-12,3.65499660437885,0.353,0.41,1.20354764445717e-08
"CDH26",4.11587700024158e-12,4.22773481792183,0.308,0.374,1.23476310007247e-08
"TARSL2",4.22935966353757e-12,0.976214970881167,0.327,0.408,1.26880789906127e-08
"LOC107000659",4.23569329060082e-12,1.22287989723942,0.298,0.356,1.27070798718025e-08
"LOC114672796",4.25878901500102e-12,1.35301988968587,0.28,0.329,1.27763670450031e-08
"ARHGAP31",4.31809368361291e-12,2.80802638434298,0.197,0.209,1.29542810508387e-08
"SLFN12L",4.47962701569181e-12,0.936112885489084,0.503,0.591,1.34388810470754e-08
"ABCA1",4.6540260066078e-12,2.59544108120364,0.235,0.246,1.39620780198234e-08
"USP12",4.90598390503908e-12,3.34520782962605,0.34,0.337,1.47179517151172e-08
"METTL4",4.90705524158313e-12,4.43384436186749,0.248,0.305,1.47211657247494e-08
"LACC1",5.02010156236529e-12,5.2171019527169,0.287,0.326,1.50603046870959e-08
"SFXN2",5.18390936972717e-12,0.79802479922857,0.248,0.296,1.55517281091815e-08
"FAM117B",5.50036984211611e-12,0.704614883352362,0.337,0.366,1.65011095263483e-08
"NCAPH",5.51937500629971e-12,5.40266041250544,0.234,0.26,1.65581250188991e-08
"LOC100428433",5.56080761682397e-12,-4.08495676393789,0.271,0.325,1.66824228504719e-08
"LOC706619",5.70057847055312e-12,0.599092921319872,0.318,0.328,1.71017354116594e-08
"STAC",6.08351472242177e-12,3.30598817469138,0.335,0.382,1.82505441672653e-08
"LDLRAP1",6.24496230088548e-12,1.18992713773015,0.322,0.361,1.87348869026564e-08
"SINHCAF",6.2744337028741e-12,1.31618405882144,0.322,0.333,1.88233011086223e-08
"TFEB",6.34181762214979e-12,0.252082679630514,0.116,0.116,1.90254528664494e-08
"SLC9A6",6.49985645367579e-12,6.47999534837472,0.34,0.405,1.94995693610274e-08
"OCA2",6.55868669401516e-12,-0.99516665733236,0.41,0.466,1.96760600820455e-08
"SLF1",6.56414705465889e-12,1.84406308731933,0.445,0.514,1.96924411639767e-08
"USP13",6.65862121003617e-12,6.99618102071574,0.292,0.348,1.99758636301085e-08
"ZFP36",6.66271698059282e-12,1.24745774190815,0.387,0.419,1.99881509417785e-08
"GNAQ",6.72080342805915e-12,3.5438342678781,0.373,0.403,2.01624102841775e-08
"PXN",6.72542306887505e-12,1.1686759816854,0.276,0.33,2.01762692066252e-08
"CYSLTR1",6.88485401570451e-12,-0.627810570944382,0.334,0.383,2.06545620471135e-08
"EGR1",7.13663696970677e-12,3.8705251361836,0.297,0.299,2.14099109091203e-08
"BIRC3",7.13792601044189e-12,5.25410499098192,0.243,0.229,2.14137780313257e-08
"VSIR",7.36360179037126e-12,0.348521275311375,0.364,0.415,2.20908053711138e-08
"GFOD1",7.48687798739659e-12,3.90104084785313,0.281,0.292,2.24606339621898e-08
"NEO1",7.51801168219948e-12,4.64652680701466,0.346,0.413,2.25540350465984e-08
"SLC25A17",7.52099633206192e-12,1.40531607820329,0.326,0.382,2.25629889961858e-08
"CPNE2",7.63252345244641e-12,6.43418391918142,0.336,0.408,2.28975703573392e-08
"COQ2",8.07292770403186e-12,-1.74617966193946,0.274,0.329,2.42187831120956e-08
"PDE6H",8.13453360082565e-12,-1.46184530381884,0.265,0.318,2.44036008024769e-08
"LAPTM4B",8.57700922714469e-12,5.55843566803065,0.263,0.326,2.57310276814341e-08
"CHSY1",8.71074888712102e-12,5.30847335386921,0.318,0.351,2.6132246661363e-08
"MARCH3",8.74591748591936e-12,0.334770247195423,0.348,0.382,2.62377524577581e-08
"LOC703490",8.76607620814589e-12,5.20991067758217,0.268,0.338,2.62982286244377e-08
"UHRF1",8.94795679926917e-12,4.76350728228506,0.132,0.158,2.68438703978075e-08
"LOC114674933",9.00281758035397e-12,0.821876217959957,0.317,0.387,2.70084527410619e-08
"SFXN1",9.1391156976241e-12,2.31975274382414,0.328,0.372,2.74173470928723e-08
"FAR2",9.15325089901762e-12,3.66540116829692,0.351,0.388,2.74597526970529e-08
"SLC44A5",9.7519581505797e-12,2.73695817631503,0.196,0.24,2.92558744517391e-08
"ZNF106",9.78175642577785e-12,0.259573021329294,0.322,0.332,2.93452692773335e-08
"NEDD4",1.04296536026787e-11,1.24517469311313,0.404,0.46,3.1288960808036e-08
"MRPL39",1.06197554556121e-11,1.7464308784519,0.314,0.348,3.18592663668362e-08
"LOC701976",1.08345738588581e-11,8.00969324036299,0.114,0.161,3.25037215765742e-08
"ZNF334",1.09912906405673e-11,0.219534367055737,0.283,0.341,3.2973871921702e-08
"HSDL2",1.10651301441491e-11,0.31442337581404,0.269,0.346,3.31953904324473e-08
"HGD",1.10730561286976e-11,5.95408768852137,0.382,0.462,3.32191683860928e-08
"RCBTB2",1.17531900686864e-11,0.496911102711954,0.287,0.346,3.52595702060592e-08
"LOC106996441",1.24421573693933e-11,1.03268759776295,0.23,0.281,3.73264721081799e-08
"SLC45A4",1.27038988708112e-11,2.76241435555069,0.306,0.37,3.81116966124337e-08
"MBOAT1",1.33971174804296e-11,2.34490305832524,0.333,0.385,4.01913524412889e-08
"IL7",1.35146749054435e-11,7.57856324460949,0.172,0.182,4.05440247163304e-08
"INTS9",1.36157567152304e-11,0.863511744811468,0.342,0.405,4.08472701456911e-08
"LCLAT1",1.36960808514233e-11,0.891628980855822,0.305,0.348,4.108824255427e-08
"EFCAB11",1.38467693423373e-11,1.13198758649667,0.324,0.383,4.1540308027012e-08
"MTHFD1L",1.39761552221855e-11,-0.855819234215113,0.199,0.214,4.19284656665564e-08
"LOC106993436",1.3994094191226e-11,1.93689761453051,0.297,0.382,4.1982282573678e-08
"SLC12A2",1.42005029721315e-11,0.858452255398423,0.411,0.452,4.26015089163945e-08
"SCLT1",1.44906739900654e-11,0.21138690732552,0.377,0.403,4.34720219701961e-08
"WARS2",1.45216628227647e-11,-2.1966752816978,0.318,0.369,4.35649884682941e-08
"SYNJ2BP",1.46540912103002e-11,0.738113352202517,0.358,0.409,4.39622736309005e-08
"SRGAP3",1.49288790945695e-11,4.01021054678839,0.301,0.333,4.47866372837084e-08
"ZC3H6",1.50569057126739e-11,0.75565374079987,0.376,0.429,4.51707171380218e-08
"SDCCAG8",1.55234546600934e-11,0.327048642441774,0.32,0.332,4.65703639802802e-08
"KCTD7",1.59337899369106e-11,-2.02745033664349,0.261,0.335,4.78013698107318e-08
"YPEL5",1.61595616463869e-11,1.27948920740318,0.434,0.473,4.84786849391606e-08
"RAI1",1.65834073678654e-11,1.7113000418411,0.336,0.389,4.97502221035962e-08
"CMAH",1.66217231639773e-11,0.462594326279095,0.329,0.382,4.9865169491932e-08
"SLFN5",1.66654497889139e-11,1.31863565184935,0.419,0.462,4.99963493667416e-08
"ZNRF1",1.70762066079337e-11,5.09255963848874,0.234,0.274,5.12286198238011e-08
"ARHGAP9",1.7133865803808e-11,-0.36219934803943,0.354,0.388,5.14015974114241e-08
"DOCK9",1.79811409386942e-11,0.70158250707507,0.356,0.382,5.39434228160825e-08
"IQUB",1.83051978774835e-11,3.45303587050353,0.14,0.177,5.49155936324506e-08
"FAM174A",1.92118411458887e-11,2.8688458260957,0.284,0.352,5.76355234376661e-08
"DDX31",1.987637055156e-11,1.23166844871797,0.276,0.315,5.96291116546799e-08
"TRAK2",2.01417418466937e-11,1.8858424589204,0.276,0.315,6.04252255400811e-08
"NUS1",2.0458982289615e-11,4.67834930778704,0.277,0.329,6.13769468688448e-08
"MAGI3",2.05169219315741e-11,5.20599449095083,0.35,0.417,6.15507657947223e-08
"ULK4",2.16572091692135e-11,0.798849170653022,0.303,0.339,6.49716275076405e-08
"LOC107000081",2.18183782232365e-11,1.80486569291963,0.238,0.298,6.54551346697094e-08
"RAB9B",2.1857696180846e-11,2.85396218832555,0.395,0.485,6.55730885425381e-08
"CASS4",2.19853770824101e-11,1.9836188066306,0.157,0.177,6.59561312472303e-08
"ADAMTS6",2.3160504015735e-11,2.81292238460774,0.274,0.312,6.94815120472051e-08
"NSUN3",2.31891028895502e-11,2.75194058082356,0.282,0.338,6.95673086686505e-08
"GGT7",2.37449540068221e-11,-2.53079257561621,0.258,0.314,7.12348620204662e-08
"CDK8",2.40675696496912e-11,-0.7820459466862,0.358,0.412,7.22027089490737e-08
"TLE1",2.40828367852989e-11,-3.54729092364229,0.18,0.226,7.22485103558968e-08
"SIDT1",2.6143091886979e-11,0.766061105941183,0.345,0.406,7.84292756609369e-08
"STN1",2.61660874870166e-11,0.307342333521586,0.281,0.332,7.84982624610498e-08
"SNX30",2.67155082258011e-11,1.09360482692135,0.208,0.228,8.01465246774032e-08
"SLC39A8",2.80102833421427e-11,2.58405181860739,0.338,0.426,8.4030850026428e-08
"PTPN12",2.82096743949607e-11,0.316792859814053,0.323,0.37,8.4629023184882e-08
"SKAP2",2.95731773336676e-11,0.430365714568664,0.165,0.15,8.8719532001003e-08
"PLEKHA1",3.07436202086494e-11,0.457063744078821,0.342,0.367,9.22308606259483e-08
"PNPLA4",3.1042427331053e-11,6.37965384087395,0.225,0.287,9.31272819931589e-08
"ACVR2A",3.14584837819822e-11,1.64770901965805,0.222,0.277,9.43754513459467e-08
"TSC22D1",3.19414608810555e-11,2.4466070359599,0.39,0.437,9.58243826431664e-08
"RAD51B",3.27557170170243e-11,2.30784375408655,0.303,0.314,9.82671510510728e-08
"LOC114670379",3.32733054107669e-11,3.25774560520724,0.323,0.396,9.98199162323006e-08
"AKAP7",3.46291712861922e-11,0.765427123927434,0.341,0.391,1.03887513858577e-07
"ITGAE",3.54744381039729e-11,6.24401547551011,0.265,0.316,1.06423314311919e-07
"KLF7",3.55364679511603e-11,1.89583591456307,0.407,0.48,1.06609403853481e-07
"ABHD6",3.88271213544733e-11,-0.777958480119949,0.177,0.214,1.1648136406342e-07
"COMMD1",3.90103411552816e-11,1.41057189657291,0.385,0.431,1.17031023465845e-07
"CCDC167",3.95416508258533e-11,2.55000657123262,0.313,0.376,1.1862495247756e-07
"SPAG1",4.08669151398627e-11,1.36563697274592,0.334,0.431,1.22600745419588e-07
"FCHO2",4.08669151580581e-11,1.98912240496578,0.086,0.102,1.22600745474174e-07
"SPNS3",4.14042014780957e-11,1.32131301736016,0.326,0.394,1.24212604434287e-07
"GSE1",4.33072827991235e-11,7.83984499329925,0.321,0.346,1.29921848397371e-07
"ZBP1",4.37038178168556e-11,1.57965740753231,0.253,0.3,1.31111453450567e-07
"SHC3",4.38454251700516e-11,1.18897934870816,0.258,0.324,1.31536275510155e-07
"FANCC",4.44395309846764e-11,0.829830708946801,0.402,0.435,1.33318592954029e-07
"COG6",4.47029906039111e-11,1.73767457249632,0.309,0.375,1.34108971811733e-07
"ACAD11",4.56245029533008e-11,1.87193620094363,0.294,0.36,1.36873508859903e-07
"ANKRD28",4.94673980808986e-11,0.638007742685804,0.353,0.384,1.48402194242696e-07
"GK5",5.21046079478866e-11,-0.450232156632778,0.252,0.303,1.5631382384366e-07
"LOC106994488",5.28299294073419e-11,2.31411592950045,0.247,0.341,1.58489788222026e-07
"BCAT1",5.58505986567312e-11,1.25942704639696,0.127,0.151,1.67551795970194e-07
"MKNK1",5.62306215272639e-11,2.62238428372105,0.303,0.364,1.68691864581792e-07
"KIAA0753",5.68132625760871e-11,1.11064607784963,0.285,0.327,1.70439787728261e-07
"COL5A2",5.88098846819606e-11,4.51494071654109,0.269,0.321,1.76429654045882e-07
"ZNF516",6.01768480641481e-11,1.91950935301007,0.195,0.23,1.80530544192444e-07
"RASGEF1B",6.02871214667452e-11,2.03251821469653,0.166,0.176,1.80861364400236e-07
"RUFY3",6.07532715278046e-11,0.25066493674664,0.126,0.118,1.82259814583414e-07
"MFSD6",6.10118922712639e-11,0.490469775772229,0.409,0.46,1.83035676813792e-07
"EHD4",6.73614930199111e-11,2.46053702903718,0.297,0.322,2.02084479059733e-07
"SESN1",7.14350104069431e-11,-0.442894854860941,0.428,0.469,2.14305031220829e-07
"VOPP1",7.19753877113897e-11,1.40109501565834,0.111,0.118,2.15926163134169e-07
"LOC106998343",7.69005178012208e-11,2.75036512246244,0.239,0.298,2.30701553403662e-07
"CCDC85C",7.87530292587219e-11,6.60189385006705,0.297,0.358,2.36259087776166e-07
"GOLIM4",7.88342023593825e-11,5.67091149663506,0.127,0.144,2.36502607078147e-07
"WARS",7.89886566970053e-11,-0.643940257593809,0.138,0.161,2.36965970091016e-07
"LOC700041",7.92576230455081e-11,5.6977377094223,0.277,0.348,2.37772869136524e-07
"RIC8B",8.28026558652546e-11,0.767144922062196,0.358,0.408,2.48407967595764e-07
"TEX14",8.28907511782183e-11,4.45923968623763,0.202,0.24,2.48672253534655e-07
"GREB1L",8.34155301420725e-11,3.29459213706204,0.134,0.168,2.50246590426217e-07
"KIF16B",8.61210033364166e-11,0.239232358294198,0.421,0.464,2.5836301000925e-07
"MINDY2",8.77503944038106e-11,3.52325340506703,0.334,0.382,2.63251183211432e-07
"CHIC1",9.55140495897744e-11,0.579154563393306,0.375,0.419,2.86542148769323e-07
"ASPH",1.05729402786029e-10,0.348773549325689,0.205,0.22,3.17188208358087e-07
"LOC114677088",1.09703460658316e-10,2.19841532957714,0.245,0.301,3.29110381974948e-07
"RPGRIP1",1.18271443975314e-10,8.15493637334407,0.184,0.219,3.54814331925941e-07
"ADGRE5",1.24542064798316e-10,0.222217179152483,0.335,0.355,3.73626194394947e-07
"CFAP70",1.24953347565521e-10,5.07912012975886,0.27,0.355,3.74860042696564e-07
"ZMIZ1",1.27055656736541e-10,0.726218238052353,0.25,0.266,3.81166970209623e-07
"COA1",1.28392019755069e-10,2.85077518371502,0.397,0.445,3.85176059265206e-07
"SLAMF6",1.32201062203379e-10,0.451823843146333,0.308,0.322,3.96603186610138e-07
"ADAM23",1.42476275156187e-10,2.4810920227805,0.42,0.448,4.27428825468561e-07
"ADA2",1.44964400450963e-10,0.654824302337821,0.338,0.37,4.3489320135289e-07
"RGS10",1.46231765247053e-10,2.83666663721714,0.297,0.336,4.3869529574116e-07
"RORA",1.48235924910923e-10,5.29516350214987,0.469,0.524,4.44707774732769e-07
"STAT4",1.49566665122363e-10,6.56845144562643,0.379,0.423,4.48699995367088e-07
"RILPL1",1.50551991540421e-10,5.17196555770492,0.332,0.406,4.51655974621262e-07
"TMCC1",1.59591458227682e-10,0.691848823627804,0.426,0.476,4.78774374683045e-07
"SLC2A10",1.63074891291686e-10,2.01478894014973,0.274,0.336,4.89224673875058e-07
"TCF7L2",1.71812922867107e-10,0.535623732804551,0.161,0.228,5.15438768601322e-07
"SUGCT",1.72155299593114e-10,3.30445618219522,0.225,0.279,5.16465898779342e-07
"ITGA1",1.75627784533954e-10,2.07932698325441,0.236,0.27,5.26883353601861e-07
"NPHP4",1.76399437482326e-10,5.23706254236659,0.252,0.274,5.29198312446978e-07
"UBE3D",1.79979786844316e-10,3.27198996352155,0.278,0.331,5.39939360532947e-07
"GIMAP1",1.83723926816831e-10,0.540038082510237,0.271,0.326,5.51171780450492e-07
"PREP",1.9016380418292e-10,3.2847509564963,0.392,0.44,5.70491412548761e-07
"LOC720538",2.05803829815443e-10,2.64649335484164,0.258,0.289,6.1741148944633e-07
"TGFBR3",2.07672335519024e-10,4.16672569549482,0.217,0.221,6.23017006557071e-07
"NABP1",2.12063630300675e-10,-0.209764419092141,0.469,0.526,6.36190890902025e-07
"PHGDH",2.12869785186496e-10,2.46285196034129,0.265,0.314,6.38609355559488e-07
"CAPN2",2.25085812523882e-10,0.554358943185536,0.324,0.358,6.75257437571646e-07
"ZNF710",2.3164585704896e-10,0.409068214238904,0.324,0.374,6.94937571146881e-07
"TRAF1",2.31840000286847e-10,-0.79710633296722,0.385,0.433,6.95520000860541e-07
"LGALS3",2.33406697315451e-10,1.59195599186876,0.27,0.332,7.00220091946354e-07
"PSAP",2.38616159415754e-10,6.35033691148927,0.2,0.199,7.15848478247263e-07
"IKZF2",2.39039963625117e-10,1.74051624682254,0.355,0.351,7.1711989087535e-07
"NLK",2.39208181782337e-10,2.5078310968593,0.376,0.42,7.17624545347012e-07
"TSPAN32",2.40976732579549e-10,-1.21383870869072,0.288,0.35,7.22930197738648e-07
"ZNF215",2.41485529195647e-10,4.21696384083923,0.272,0.32,7.24456587586942e-07
"GVQW3",2.54024812073729e-10,-2.96576597658663,0.251,0.302,7.62074436221187e-07
"TDRD7",2.54517944822527e-10,2.20955086651017,0.37,0.412,7.63553834467582e-07
"SPIN1",2.55917382455663e-10,1.76667875310645,0.319,0.362,7.67752147366988e-07
"GALNT10",2.71299105298661e-10,0.498296271481703,0.302,0.332,8.13897315895983e-07
"LOC106993394",2.9873853886822e-10,0.392198802274987,0.329,0.357,8.96215616604659e-07
"CD200R1",3.0095577599439e-10,4.04532858258737,0.339,0.38,9.02867327983171e-07
"ACYP2",3.08299001191261e-10,4.83207762020941,0.253,0.296,9.24897003573782e-07
"DOCK5",3.21615606340276e-10,5.58604639993575,0.179,0.192,9.64846819020827e-07
"LOC106994763",3.44892469804073e-10,0.457277916781456,0.397,0.452,1.03467740941222e-06
"ZC2HC1A",3.63237925050621e-10,2.18002118042558,0.265,0.293,1.08971377515186e-06
"KIF1B",3.83600492073331e-10,2.82414355269773,0.316,0.351,1.15080147621999e-06
"CD82",4.0046639316899e-10,1.17256035664855,0.385,0.429,1.20139917950697e-06
"LOC694064",4.07238462718004e-10,2.62711169209124,0.207,0.205,1.22171538815401e-06
"TBCK",4.14355051827489e-10,0.244272856492795,0.395,0.432,1.24306515548247e-06
"TBC1D2",4.19079015732477e-10,0.983343464125745,0.308,0.364,1.25723704719743e-06
"TWSG1",4.20271668190904e-10,4.93848594447833,0.274,0.345,1.26081500457271e-06
"CPPED1",4.256797333837e-10,5.90733673167265,0.136,0.141,1.2770392001511e-06
"ATF7IP2",4.29351145577553e-10,0.990288216426689,0.362,0.388,1.28805343673266e-06
"IRF1",4.32510413865355e-10,1.53350607184177,0.384,0.412,1.29753124159606e-06
"DPH6",4.41119265032961e-10,0.441499474881952,0.392,0.438,1.32335779509888e-06
"TEX2",4.81934356843374e-10,2.14992131558414,0.222,0.258,1.44580307053012e-06
"GOLGB1",4.87729899761188e-10,1.51178204688997,0.377,0.413,1.46318969928356e-06
"BBS12",4.90370524515179e-10,4.64402949258971,0.248,0.316,1.47111157354554e-06
"DHX57",4.91146026827597e-10,0.316376072275962,0.278,0.334,1.47343808048279e-06
"PPM1L",4.91728439886918e-10,-0.473924269087423,0.271,0.286,1.47518531966075e-06
"PEX7",4.91922726156091e-10,0.585888193116778,0.363,0.418,1.47576817846827e-06
"CPQ",5.30979094444413e-10,2.73792195935401,0.306,0.346,1.59293728333324e-06
"ATG7",5.41175404699908e-10,2.80997785044742,0.393,0.437,1.62352621409972e-06
"RBMS3",5.43847926590715e-10,1.67617753275234,0.202,0.248,1.63154377977214e-06
"MAPK8",5.47431371874637e-10,0.908609192218879,0.37,0.41,1.64229411562391e-06
"KIF13B",5.48456860174402e-10,2.65815182777503,0.297,0.308,1.64537058052321e-06
"TNFRSF10B",5.60799468479428e-10,3.28284060798209,0.234,0.275,1.68239840543829e-06
