Gene ID	Gene name	P-value (After vs Before)	FDR step up (After vs Before)	Ratio (After vs Before)	Fold change (After vs Before)	LSMean(After) (After vs Before)	LSMean(Before) (After vs Before)	Pct(After) (After vs Before)	Pct(Before) (After vs Before)
RARB	RARB	0.00208090536394978E0	0.005197815401584585E0	1.003903267225738E0	1.003903267225738E0	1.005805936988718E0	1.00189527200986E0	0.009366738957845235E0	0.004114959232525207E0
ALDH1L1	ALDH1L1	0.00208888100221727E0	0.005217100207052169E0	1.000346683119016E0	1.000346683119016E0	1.000664954059845E0	1.000318160639905E0	8.804886622281465E-4	7.494974104268559E-4
LOC106997664	.	0.002089481814895431E0	0.00521796350160112E0	1.001454842896138E0	1.001454842896138E0	1.003162514000028E0	1.001705190319867E0	0.004780768422863397E0	0.001837066588277303E0
LOC106997753	.	0.002093417764192806E0	0.005227154246366652E0	0.9921501961624767E0	-1.007911910785167E0	1.066165369412889E0	1.074600774697918E0	0.06904010912473618E0	0.08260368832865E0
LOC114678308	.	0.002094838124268361E0	0.005230062219666462E0	1.000312931196253E0	1.000312931196253E0	1.000361638330029E0	1.000048691896563E0	0.001098921975253977E0	4.453643541151327E-4
LOC106993192	.	0.002095323033483475E0	0.005230634281584115E0	0.9964957611307049E0	-1.003516561741636E0	1.017879996280863E0	1.021459434133361E0	0.01900415315195291E0	0.0260954384824455E0
LOC714877	.	0.002098323688890295E0	0.005237485589870198E0	1.000266234018532E0	1.000266234018532E0	1.023479118237251E0	1.023206705804175E0	0.02727105748711459E0	0.03174082970964642E0
USH1C	USH1C	0.002099932472444997E0	0.005240861491518207E0	0.9977810411304743E0	-1.00222389359795E0	1.046029643536037E0	1.048355902163562E0	0.04483608044724301E0	0.05239782281729703E0
LOC710245	.	0.002107186705663345E0	0.005258324360075096E0	1.000530463125912E0	1.000530463125912E0	1.003548404378387E0	1.003016341194696E0	0.00534893995636046E0	0.005954051518914698E0
MPG	MPG	0.002107983735973876E0	0.005259671473970934E0	1.003513811518562E0	1.003513811518562E0	1.031683274740125E0	1.028070827624122E0	0.03533234833604038E0	0.03584377434885724E0
HSD17B13	HSD17B13	0.002111806927557749E0	0.005268567972252772E0	1.002642622925796E0	1.002642622925796E0	1.008391925546257E0	1.005734149425729E0	0.01266167049852482E0	0.01083659489784345E0
GFRA2	GFRA2	0.002114858308657316E0	0.0052755370104955E0	0.9927241707246678E0	-1.007329154955521E0	1.044417676874528E0	1.052072375866626E0	0.05596245453592534E0	0.0696250997732756E0
TCEANC	TCEANC	0.002118388802810899E0	0.005283699355712025E0	1.002475664168736E0	1.002475664168736E0	1.026699583089234E0	1.024164096732049E0	0.03119125010503139E0	0.0325047904457325E0
CDC42EP3	CDC42EP3	0.002120623069971073E0	0.005288627046452249E0	1.008002090418825E0	1.008002090418825E0	1.161723828885879E0	1.152501408407975E0	0.1594557628426861E0	0.1610958911723813E0
PCBP4	PCBP4	0.002123870384585392E0	0.00529607966891492E0	1.003303263911113E0	1.003303263911113E0	1.037894134615642E0	1.034476984127098E0	0.04508786977859003E0	0.04594128477277236E0
NADSYN1	NADSYN1	0.002126613732504666E0	0.005302273936810586E0	0.9928996342571381E0	-1.007151141462726E0	1.09856717759365E0	1.10642318688693E0	0.1065496387450102E0	0.1214129989037385E0
MYH10	MYH10	0.002128993202456963E0	0.005307559550194427E0	1.001342331577959E0	1.001342331577959E0	1.006467934964991E0	1.005118732350959E0	0.006849634117276482E0	0.007662490843995546E0
TYW3	TYW3	0.002129596737950431E0	0.005308417027192383E0	0.9887903265045703E0	-1.011336754815408E0	1.045322738833003E0	1.057173306426124E0	0.04936551745667872E0	0.06506781385468074E0
ELK1	ELK1	0.002132856990194278E0	0.005315895850027177E0	0.9946479635254396E0	-1.005380834899205E0	1.03426551120582E0	1.03983072316356E0	0.04078010021427501E0	0.05134775239983365E0
ING5	ING5	0.002137442406945136E0	0.005326675264687792E0	0.9905387654661506E0	-1.009551604504239E0	1.103508700985289E0	1.114048979664087E0	0.1135063245806384E0	0.1306534503556575E0
ZSWIM5	ZSWIM5	0.002138290768170734E0	0.005328140149761364E0	0.9894461772604196E0	-1.010666393970819E0	1.05479700948607E0	1.06604788994849E0	0.04897862607976126E0	0.0626643753547606E0
CGRRF1	CGRRF1	0.002145499714200863E0	0.005345451895152003E0	0.9914545654609207E0	-1.008619088394743E0	1.034637301077465E0	1.043554931431951E0	0.03933136527163267E0	0.05218352955534682E0
KLHL14	KLHL14	0.002146217532702943E0	0.005346588932120257E0	1.000039392364903E0	1.000039392364903E0	1.01341733803219E0	1.013377418699128E0	0.01352467838904261E0	0.01728165422374725E0
CERS1	CERS1	0.002151993119217104E0	0.005359700380421112E0	1.004169666846521E0	1.004169666846521E0	1.007658707007556E0	1.003474552434941E0	0.009348299821398526E0	0.005075584781953597E0
TCIRG1	TCIRG1	0.002152004881351479E0	0.005359700380421112E0	0.9889321397996128E0	-1.011191728688917E0	1.051619402145905E0	1.063388841178723E0	0.06925682070375623E0	0.08653496956423655E0
LOC100423693	.	0.002160356768652449E0	0.005379846069038307E0	0.9997060642291038E0	-1.000294022194537E0	1.000160943292794E0	1.000455012808231E0	2.046114773633645E-4	8.608066543512936E-4
CEACAM18	CEACAM18	0.002164526402843811E0	0.005389573230020205E0	1.00026516694018E0	1.00026516694018E0	1.000327036074922E0	1.000061852733442E0	9.206583628484836E-4	3.269906067593189E-4
UNC119B	UNC119B	0.00216552226515909E0	0.005391396435659045E0	0.9957220598626461E0	-1.004296319535136E0	1.021552428597987E0	1.025941344253138E0	0.02679623701734945E0	0.03559697770415024E0
ACCS	.	0.002174984615702645E0	0.005414295239332816E0	0.994698535459309E0	-1.005329719861549E0	1.035422201079416E0	1.040940711349597E0	0.04219220600359041E0	0.05233474821320821E0
THG1L	THG1L	0.002188031628737598E0	0.00544557142592881E0	0.9940352725413151E0	-1.006000518918645E0	1.021032897898844E0	1.027159625119245E0	0.0236720612812483E0	0.0335221618578395E0
SMAD7	SMAD7	0.002188081193489341E0	0.00544557142592881E0	0.9962658875769743E0	-1.00374810828072E0	1.171662033242924E0	1.176053549411926E0	0.1614155914896619E0	0.1747379688546963E0
MYL6B	MYL6B	0.002189355632766675E0	0.005448080152114687E0	1.000540339680077E0	1.000540339680077E0	1.006406531694455E0	1.005863023989871E0	0.008511304789891868E0	0.01046249153683967E0
RAB31	RAB31	0.00219117125224244E0	0.005451934798437509E0	0.9879502317993091E0	-1.012196736042812E0	1.153477582283025E0	1.167546243885432E0	0.133198989806919E0	0.1514352461751558E0
TUBE1	TUBE1	0.002192839930465595E0	0.005455422941365137E0	1.000550609154087E0	1.000550609154087E0	1.061023340658204E0	1.060439452988034E0	0.06930789356413336E0	0.07500488696761265E0
LOC709672	.	0.00219522520983717E0	0.005460624022943083E0	1.000159522729844E0	1.000159522729844E0	1.000173549087686E0	1.000014024120675E0	3.717551549668261E-4	3.843795930814176E-5
CROT	CROT	0.002195464582720686E0	0.005460624022943083E0	0.9949973768954566E0	-1.005027775168767E0	1.048492456931472E0	1.053764041271072E0	0.05031050565234851E0	0.0605218952358082E0
IRF4	IRF4	0.002196039555481974E0	0.005461389871045405E0	1.000406753663596E0	1.000406753663596E0	1.081962063187834E0	1.081522150091024E0	0.07980840674554074E0	0.08810983910412654E0
DBT	DBT	0.002196783659881629E0	0.005462576099778614E0	0.9935017488169893E0	-1.006540754649651E0	1.12700395117847E0	1.134375407512315E0	0.1317751864321297E0	0.146989438779341E0
NICN1	NICN1	0.002205335643980289E0	0.005483174944607526E0	0.9990438947518377E0	-1.000957020260256E0	1.029717736875735E0	1.03070319761227E0	0.03526593000883208E0	0.0407330248652738E0
LOC106997909	.	0.002207779137515465E0	0.005488582951883206E0	1.000776147809828E0	1.000776147809828E0	1.015428783317048E0	1.014641271716245E0	0.01688598590238998E0	0.01959563954806855E0
ZNF79	ZNF79	0.002209694638217183E0	0.005492677203299063E0	0.9939687114678041E0	-1.006067885701643E0	1.0465310749177E0	1.052881305863518E0	0.05340943789168785E0	0.06530301557883562E0
ACACA	ACACA	0.002210719890444631E0	0.005494557822021477E0	0.9895111402105705E0	-1.010600042145253E0	1.170255987618275E0	1.182660750407764E0	0.1618110781301187E0	0.1808008649371177E0
TMX2	TMX2	0.002211256938942196E0	0.005495224741933151E0	0.99949965518058E0	-1.00050059528968E0	1.056001464483925E0	1.056530093842941E0	0.06210070056346762E0	0.06849012133632143E0
LOC106996921	.	0.002216604791825728E0	0.005507845442628936E0	1.000223192161479E0	1.000223192161479E0	1.002717651815887E0	1.002493903034799E0	0.003271177857251017E0	0.004336933728649272E0
XRRA1	XRRA1	0.002221135035265219E0	0.005518431718038358E0	0.9975729945468708E0	-1.002432910139304E0	1.038525929975488E0	1.041052570240456E0	0.03702173836245806E0	0.04424341386498359E0
PUSL1	PUSL1	0.002222354490136524E0	0.005520790734121952E0	0.9992440901240506E0	-1.000756481707944E0	1.018429756694519E0	1.019200180176284E0	0.02362656068816702E0	0.02826536523156204E0
LOC106993810	.	0.002232140652105199E0	0.005544428074280496E0	0.9886485140408371E0	-1.011481821696941E0	1.031651957364742E0	1.043497201192505E0	0.03310114649775924E0	0.04719937537448064E0
TLR3	TLR3	0.002234252893471787E0	0.005548819734275586E0	1.00024331207506E0	1.00024331207506E0	1.003664258961602E0	1.00342011473133E0	0.004339033617681102E0	0.005091596260291688E0
TAF8	TAF8	0.002234451369768188E0	0.005548819734275586E0	0.9875926677576243E0	-1.012563208139796E0	1.13592444068382E0	1.150195295863212E0	0.1410622107147786E0	0.1614746249719768E0
IVD	IVD	0.002237467391726919E0	0.005555634793688137E0	1.001343812800249E0	1.001343812800249E0	1.085357378191262E0	1.0839008183973E0	0.09551933141485E0	0.1013728782343619E0
HSPBP1	HSPBP1	0.002238982043502371E0	0.005558720746585345E0	0.9939355573081129E0	-1.006101444552715E0	1.025027507309385E0	1.031281655810241E0	0.02996641523958391E0	0.04071014409302438E0
NCDN	NCDN	0.002241711108425862E0	0.005564820607830648E0	1.005208972747922E0	1.005208972747922E0	1.026315822010137E0	1.020997473992414E0	0.030766570964052E0	0.02839861504666785E0
LOC710897	.	0.002242290658784007E0	0.005565583683958363E0	0.9971204243276793E0	-1.002887891574643E0	1.142983988066129E0	1.146284801895218E0	0.1447575933333552E0	0.1567757617592939E0
LOC106994778	.	0.002258201750709014E0	0.005604396335194093E0	0.9835865504237504E0	-1.016687346496532E0	1.084726721142027E0	1.102827931791771E0	0.076534423953772E0	0.09526572051957355E0
PEX12	PEX12	0.002259045328164344E0	0.005605809605746977E0	1.000617602322759E0	1.000617602322759E0	1.008626955148581E0	1.008004409284056E0	0.01131419338599536E0	0.01324135176910242E0
ZBED8	ZBED8	0.002261214798083277E0	0.005610512329629097E0	0.9926287501048073E0	-1.00742598871372E0	1.022257752482117E0	1.029849027014562E0	0.02815378921457555E0	0.03986179017681567E0
LOC106996893	.	0.002265914378752012E0	0.005621490846230577E0	0.9938777008524537E0	-1.006160012587359E0	1.010911280876138E0	1.017138507091038E0	0.01387675608746167E0	0.02334968147287768E0
LOC114673840	.	0.002268553535462181E0	0.005627355628360213E0	1.004010943368991E0	1.004010943368991E0	1.010116070663035E0	1.00608073779909E0	0.01307218767185249E0	0.009401429371821358E0
CFAP298	CFAP298	0.002268946735693777E0	0.005627648362030048E0	0.9906585185415775E0	-1.009429567589218E0	1.04904853945912E0	1.05894061356632E0	0.05786187744236433E0	0.07272301237187978E0
ZNF197	ZNF197	0.002269580541278901E0	0.005628537723642193E0	0.9919323324332785E0	-1.008133284199872E0	1.031199610550265E0	1.039586650049667E0	0.03682377271781206E0	0.04875587027538477E0
SAMD4A	SAMD4A	0.002274609897897631E0	0.005640053859232357E0	0.9834974965044261E0	-1.016779405696738E0	1.158577657006438E0	1.178017901544525E0	0.132420785009809E0	0.1537106731111891E0
DHTKD1	.	0.002274925171150798E0	0.005640053859232357E0	1.001721724777373E0	1.001721724777373E0	1.060731636820051E0	1.058908487839567E0	0.06317241072053315E0	0.06757498653838565E0
GPN1	GPN1	0.002275051554269326E0	0.005640053859232357E0	1.001827211668573E0	1.001827211668573E0	1.054470720780355E0	1.052547493718105E0	0.06294107511922845E0	0.06724593322687819E0
LIMA1	.	0.002275823410198276E0	0.00564128348346118E0	1.005605215244261E0	1.005605215244261E0	1.052790185169819E0	1.04692196222759E0	0.06878835412961427E0	0.06816488943229344E0
GATM	GATM	0.002283856102566759E0	0.005660508701671341E0	0.998978367917627E0	-1.001022676881886E0	1.003330129411627E0	1.004356211939875E0	0.004047074955661163E0	0.007227679042099257E0
ERGIC3	ERGIC3	0.002287157454521346E0	0.005668004113543568E0	0.9950388913199543E0	-1.004985843993962E0	1.067938852803745E0	1.073263429318914E0	0.07550219545992227E0	0.08720330045956724E0
ZSCAN32	ZSCAN32	0.002298238976023329E0	0.005694776088655891E0	0.992895992798438E0	-1.007154835202366E0	1.045901201954629E0	1.05338445269257E0	0.05220902374926882E0	0.06496970463929275E0
SNAPC3	SNAPC3	0.002299279821098791E0	0.005696664931120701E0	1.000615890754715E0	1.000615890754715E0	1.180232746615076E0	1.17950629959003E0	0.1753588412818017E0	0.1851754378365187E0
EPHX2	EPHX2	0.002300879421437528E0	0.00569993751282828E0	1.000485646637066E0	1.000485646637066E0	1.000748192684585E0	1.000262418604807E0	0.001106655391884861E0	4.694648281105833E-4
BPIFC	BPIFC	0.002303466322623015E0	0.005705654832563065E0	0.9955416579999008E0	-1.004478307827978E0	1.012702307773578E0	1.017237500445892E0	0.01497172951031483E0	0.02313641260035067E0
GPANK1	GPANK1	0.002309358654150942E0	0.005719557281989435E0	1.005165163865439E0	1.005165163865439E0	1.049520877689007E0	1.04412778657489E0	0.0576981137581887E0	0.05689387747587601E0
CTNNAL1	CTNNAL1	0.002310530652303026E0	0.005721766994380828E0	0.9945689820129281E0	-1.00546067501128E0	1.029565981779521E0	1.035188107008688E0	0.03106203079943855E0	0.04086839461542409E0
SLITRK1	.	0.002312197156215001E0	0.005725200610799948E0	1.00322475472872E0	1.00322475472872E0	1.004058639151608E0	1.000831203993878E0	0.0039259429443189E0	0.001614511725630963E0
ARHGEF9	ARHGEF9	0.002313216209501754E0	0.005727030446042477E0	0.9834005883312134E0	-1.016879603150284E0	1.075211803397855E0	1.093360951941712E0	0.07565486176478382E0	0.09488826841752802E0
LRRC8D	LRRC8D	0.002320837809465021E0	0.005745204358256831E0	0.9856848809265641E0	-1.014523017802585E0	1.595874954355307E0	1.61905187472811E0	0.3842889149023361E0	0.4082722416684724E0
CARD16	.	0.002327407320950161E0	0.005760769754712031E0	1.005623452182655E0	1.005623452182655E0	1.033084603189087E0	1.027307588090581E0	0.04040494397247404E0	0.03856601970735168E0
LOC697912	.	0.002327885730450838E0	0.005761256588130175E0	1.000640052002453E0	1.000640052002453E0	1.015561282143497E0	1.014911685886632E0	0.01972388847165838E0	0.02251770700355086E0
IL2RA	IL2RA	0.002331170237952707E0	0.005768687241787615E0	1.007810851225674E0	1.007810851225674E0	1.177222531843764E0	1.168098686784386E0	0.1333837253928373E0	0.1387607314810263E0
LOC107000365	.	0.002334014595167356E0	0.005775027038254378E0	1.00035107599249E0	1.00035107599249E0	1.011515668167722E0	1.011160673930555E0	0.01272440865489567E0	0.0147741610678809E0
LOC100431094	.	0.002339631738454413E0	0.005788225145341489E0	0.9996989426160063E0	-1.000301148046837E0	1.00129742499446E0	1.001598963758299E0	0.001533648085061259E0	0.002897881505677633E0
PATL2	PATL2	0.002342186946380775E0	0.005793845778817811E0	0.9967494696718744E0	-1.003261130732475E0	1.201931874711985E0	1.20585153168695E0	0.1827184570568383E0	0.1962793201744089E0
LOC703685	.	0.002346702388850373E0	0.005804313479921401E0	1.000128814212395E0	1.000128814212395E0	1.000628202805601E0	1.000499324273143E0	0.001122698923633573E0	0.001351283835516003E0
C15H9orf57	.	0.002356307906926206E0	0.005827366875878692E0	0.999901035741602E0	-1.000098974053292E0	1.000137529540138E0	1.000236517205286E0	4.123857421502685E-4	4.372143946524464E-4
LOC114671947	.	0.002357722848472576E0	0.00583016109446967E0	1.002748484008495E0	1.002748484008495E0	1.112648074000157E0	1.109598360650058E0	0.1197865792335999E0	0.1252788891818578E0
LOC100428987	.	0.002360634629607565E0	0.005836655564680777E0	1.001016665128143E0	1.001016665128143E0	1.00118281621088E0	1.000165982334286E0	0.001191820152428138E0	7.271136198559907E-4
RAVER2	RAVER2	0.0023639942023076E0	0.005844255492890525E0	0.9958113091746502E0	-1.004206309756435E0	1.018383374037245E0	1.022667009959249E0	0.01966802120389853E0	0.02759251098288036E0
ORAI1	ORAI1	0.002365458955217228E0	0.005847169785349004E0	0.9947646390763611E0	-1.005262914178875E0	1.047468093308697E0	1.052980827988891E0	0.05492698703414127E0	0.06604632486941846E0
LOC106999368	.	0.002367253124560096E0	0.005850897558285468E0	0.9990578298423354E0	-1.000943058679409E0	1.011104192559872E0	1.012057723144452E0	0.01197857240446006E0	0.01610823159928563E0
PLA2G15	PLA2G15	0.002369231359150345E0	0.005855079310528648E0	1.006337577807442E0	1.006337577807442E0	1.024107552749185E0	1.017658065577219E0	0.02913969341360773E0	0.02489274190793365E0
ACVR1B	ACVR1B	0.002372115611436131E0	0.005861498822362117E0	0.997160983990268E0	-1.002847098969287E0	1.043850706584842E0	1.046822652855649E0	0.04419610347449807E0	0.05228029058832645E0
FAM98A	FAM98A	0.002378781411267903E0	0.005876721134418143E0	0.9968382666765572E0	-1.003171761587749E0	1.050048669791331E0	1.053379173827442E0	0.0577363713095375E0	0.06692340222125144E0
KIAA0319	KIAA0319	0.002378850735976205E0	0.005876721134418143E0	1.008407368803377E0	1.008407368803377E0	1.035917509090878E0	1.027280780702888E0	0.04149161245695741E0	0.03579417630354433E0
ICMT	ICMT	0.002381827822143467E0	0.005883365015440743E0	0.9979467013610155E0	-1.002057523348876E0	1.021593905633379E0	1.02369585894729E0	0.02527236524900398E0	0.03148614691148953E0
LOC106993236	.	0.002382907850705385E0	0.005885321925957141E0	1.000326951107653E0	1.000326951107653E0	1.064331482668573E0	1.063983612048089E0	0.0664443613332419E0	0.07288469432622074E0
RFC4	RFC4	0.002389468209149093E0	0.005900812085146595E0	0.99627468796735E0	-1.003739241875401E0	1.043054621438132E0	1.046954854956944E0	0.05087243680731283E0	0.06038298474384442E0
LYRM2	LYRM2	0.002401153654368328E0	0.005928953420892576E0	1.004161755870834E0	1.004161755870834E0	1.008413613134348E0	1.00423423540944E0	0.009353954138326452E0	0.006040506821023002E0
CEP78	CEP78	0.002401720153619278E0	0.005929636259992061E0	0.9994431705100861E0	-1.000557139721741E0	1.06634121629474E0	1.066935317343267E0	0.06913022843315458E0	0.07657054689146542E0
LOC114669719	.	0.002403555525216652E0	0.005933451290521551E0	1.000253326244209E0	1.000253326244209E0	1.004240605596443E0	1.003986269525546E0	0.004251619733986994E0	0.00591725788129265E0
TOR1AIP2	TOR1AIP2	0.002407386946193801E0	0.005942192281190492E0	0.9930081531898607E0	-1.007041076941493E0	1.082486157781895E0	1.090108026106938E0	0.08990781020643283E0	0.1040509913007486E0
KHK	.	0.002410096333810064E0	0.005948161963120422E0	0.9992622275193064E0	-1.000738317190799E0	1.039512111725936E0	1.040279601388067E0	0.04697831214771035E0	0.05311728576191849E0
ADIPOR1	ADIPOR1	0.002411696760615591E0	0.005951393598960882E0	1.004477392048444E0	1.004477392048444E0	1.146976613313481E0	1.141864040338863E0	0.15464685285822E0	0.1591955702039762E0
STUB1	STUB1	0.002414399680574108E0	0.005957344771686838E0	0.9987142107729063E0	-1.001287444609503E0	1.030287931172215E0	1.031614369815439E0	0.03650182009761932E0	0.04237069597146195E0
