Gene ID	Gene name	P-value (After vs Before)	FDR step up (After vs Before)	Ratio (After vs Before)	Fold change (After vs Before)	LSMean(After) (After vs Before)	LSMean(Before) (After vs Before)	Pct(After) (After vs Before)	Pct(Before) (After vs Before)
TSHZ3	TSHZ3	0.02169932475728787E0	0.03603378084229791E0	1.002917511723922E0	1.002917511723922E0	1.023307434180375E0	1.02033060767022E0	0.02174279779854553E0	0.02053536813602874E0
LOC106997619	.	0.02172099866916433E0	0.03606732999493823E0	1.000774910739932E0	1.000774910739932E0	1.005127860513385E0	1.004349579237787E0	0.006164593643098576E0	0.006212410999110256E0
LOC114674285	.	0.02175852773927456E0	0.0361272000286066E0	0.9998638431913927E0	-1.000136175349808E0	1.000758097712469E0	1.000894376296498E0	0.001043464271569487E0	0.001672309386103491E0
SIRPA	.	0.02180729591846408E0	0.03620550675554911E0	1.000313082934374E0	1.000313082934374E0	1.003823200949728E0	1.003509019401263E0	0.005665267111717934E0	0.006287918017575182E0
LOC114672322	.	0.02180864286298899E0	0.03620550675554911E0	1.000029950461508E0	1.000029950461508E0	1.008045483623432E0	1.008015293100197E0	0.01096984682476977E0	0.01219962003516637E0
LOC114669988	.	0.02183795958821545E0	0.03625172251707414E0	1.000018984979149E0	1.000018984979149E0	1.001416565569014E0	1.00139755405733E0	0.001729505473487133E0	0.002173102192595353E0
GADD45A	GADD45A	0.02184238871545341E0	0.03625662059705873E0	1.001643378042591E0	1.001643378042591E0	1.009757284569645E0	1.008100594188433E0	0.0127991316802756E0	0.01203257187655129E0
LOC107000934	.	0.02185840854801557E0	0.03628075635673737E0	1.000732857871607E0	1.000732857871607E0	1.00113823738569E0	1.000405082646078E0	0.00147387678530075E0	5.772797863204621E-4
LOC114679645	.	0.02188538380389706E0	0.03632307151534103E0	0.9997717967737494E0	-1.00022825531485E0	1.002030266415451E0	1.002258985149401E0	0.002372303364785665E0	0.003141462668142302E0
LOC100424995	.	0.02190079187109218E0	0.03634618423544413E0	0.9999463751124946E0	-1.000053627763288E0	1.000156332976442E0	1.000209969123518E0	3.74664201335053E-4	7.359493766844882E-4
LOC107000812	.	0.02190716782045764E0	0.0363543052915519E0	0.9990637913294516E0	-1.000937085978567E0	1.002926950895268E0	1.003866779678478E0	0.005193143744248962E0	0.007349650650024974E0
LOC114676434	.	0.0219258443992152E0	0.03638283640259542E0	0.9998340998822813E0	-1.000165927645134E0	1.052817548630684E0	1.052992240167285E0	0.04056932797395349E0	0.0430514079547419E0
ARPP21	ARPP21	0.02194983044151133E0	0.03642017335995269E0	0.9993170912555833E0	-1.000683375427472E0	1.00220660490016E0	1.002891488267199E0	0.002815267110613652E0	0.004085116359039049E0
LOC114673475	.	0.02195195827235352E0	0.03642123956391428E0	0.9998270153188569E0	-1.00017301461002E0	1.000520518250555E0	1.000693622917838E0	8.736893795343684E-4	0.00147114247220108E0
TIAM2	TIAM2	0.02196779934961634E0	0.03644505619723239E0	1.001919066395559E0	1.001919066395559E0	1.022523530368521E0	1.020564998375655E0	0.02513911939018168E0	0.02530621986645717E0
LOC106993010	.	0.0219827706599427E0	0.03646742674354721E0	1.000335157851444E0	1.000335157851444E0	1.001534579339519E0	1.001199019627233E0	0.001947619573075514E0	0.002082061872343482E0
TMEM79	TMEM79	0.02200664499953419E0	0.03650456258395301E0	0.9999857814276246E0	-1.000014218774546E0	1.003815814671711E0	1.003830087702466E0	0.004869476454849574E0	0.005772742073256587E0
EMILIN1	EMILIN1	0.02201125732800448E0	0.03650974379040353E0	0.9988447103582814E0	-1.001156625879617E0	1.007961256702039E0	1.009127090777192E0	0.01050195137690267E0	0.01288736050136985E0
DNASE1L3	DNASE1L3	0.02203243222863949E0	0.03654239452896162E0	0.9992722661115706E0	-1.000728263870728E0	1.000751591172912E0	1.001480402400337E0	0.001195419920228548E0	0.002381428828761425E0
GRIN2B	GRIN2B	0.02213320250016271E0	0.03670548668189835E0	0.9995622383231828E0	-1.00043795339603E0	1.00186158206456E0	1.002300350746777E0	0.002193503832366361E0	0.003246054404485961E0
CFAP43	CFAP43	0.02213515093592545E0	0.03670548668189835E0	0.9996023904089454E0	-1.000397767747326E0	1.001568409891141E0	1.001966801501336E0	0.001751585784259083E0	0.002769215291644744E0
RAB44	RAB44	0.02213525556854713E0	0.03670548668189835E0	1.000751029003801E0	1.000751029003801E0	1.002224745054094E0	1.001472610077414E0	0.003268192790650421E0	0.003088733666345951E0
MTMR7	MTMR7	0.0221465043143364E0	0.03671948548644358E0	1.000763043144949E0	1.000763043144949E0	1.004139070721989E0	1.003373453486482E0	0.005186198986636968E0	0.005002409617329052E0
LRRC19	LRRC19	0.02214669237193135E0	0.03671948548644358E0	0.9999661237875526E0	-1.000033877360084E0	1.001168771480481E0	1.001202688435457E0	0.00140585409501429E0	0.001887681153252912E0
TCTEX1D4	.	0.02216775473690913E0	0.03675192222692757E0	1.000567698901134E0	1.000567698901134E0	1.004790110551794E0	1.004220015952241E0	0.006341029582744358E0	0.006439863515453326E0
ADCY4	ADCY4	0.02219850430540726E0	0.03680041391138431E0	1.000663973458275E0	1.000663973458275E0	1.001959138005526E0	1.001294305162976E0	0.002295641146591445E0	0.002061252361989253E0
LOC114672291	.	0.02220666792442895E0	0.03681145885505622E0	0.9994059145418076E0	-1.000594438605524E0	1.005246999962962E0	1.005844557587827E0	0.006407796253919849E0	0.008124433636858644E0
LOC704549	.	0.0222218937957224E0	0.03683213393381135E0	1.000036107856694E0	1.000036107856694E0	1.010884168490804E0	1.010847668948035E0	0.01305700301101673E0	0.01439783354799586E0
LOC106992606	.	0.02222214426028623E0	0.03683213393381135E0	0.9994593966424352E0	-1.000540895767633E0	1.002331216941844E0	1.002873373654854E0	0.003129934538787037E0	0.004446526441253641E0
QRICH2	QRICH2	0.02229863005358866E0	0.03695640755434586E0	0.9992090281429309E0	-1.0007915979888E0	1.004750132295909E0	1.005545490479881E0	0.005957343488139524E0	0.007677874006963818E0
DNAJC5B	DNAJC5B	0.02231064336022237E0	0.03697381877943996E0	0.9995458440073116E0	-1.00045436234407E0	1.000428050404144E0	1.000882607238199E0	5.132638103717854E-4	0.001226189182725481E0
ZC2HC1B	ZC2HC1B	0.02232961867443897E0	0.03700276450429735E0	0.9998722459389177E0	-1.000127770384268E0	1.011343335067826E0	1.011472554794375E0	0.01449339435856003E0	0.01605411232045221E0
PTPN14	PTPN14	0.02234793035516338E0	0.0370306066740534E0	1.001859754807225E0	1.001859754807225E0	1.01833169076889E0	1.016441359065106E0	0.01457005195731451E0	0.01473558373946585E0
LOC696684	.	0.02236064608124121E0	0.03704917318947276E0	0.998263664964635E0	-1.001739355138631E0	1.005596392607793E0	1.007345481860664E0	0.006249377298468763E0	0.008596935266687887E0
FAM114A1	FAM114A1	0.02237671317627443E0	0.03707328967695436E0	0.9999227494207403E0	-1.000077256547373E0	1.009941646937081E0	1.010019671541772E0	0.01256426212058244E0	0.01389781852480649E0
LOC114671423	.	0.02243532920885682E0	0.03716789236992211E0	0.9999194573814923E0	-1.000080549106144E0	1.000091576678627E0	1.00017213316119E0	6.404782115889752E-5	3.259480834122378E-4
ENG	ENG	0.02249495848924585E0	0.03726416078317144E0	1.000489805201425E0	1.000489805201425E0	1.001906901396832E0	1.001416402434127E0	0.002544224670367418E0	0.002548201910660423E0
KDM4D	KDM4D	0.02250950571289799E0	0.03728574027909245E0	1.000718991453872E0	1.000718991453872E0	1.004539047817946E0	1.003817311749549E0	0.005240780812144043E0	0.005371688922922318E0
LOC710527	.	0.022526896023056E0	0.03731123041491464E0	1.00043876874455E0	1.00043876874455E0	1.001366711213272E0	1.000927535495137E0	0.001613895317507984E0	0.001434383978945412E0
STX1B	STX1B	0.02252793726136637E0	0.03731123041491464E0	0.9994321313548065E0	-1.000568191303219E0	1.00731457797842E0	1.007886925361233E0	0.009651665384323129E0	0.0113878216724607E0
LOC114673086	.	0.02253743095454367E0	0.03732443316453839E0	0.9991321146463334E0	-1.000868639232934E0	1.003692603732911E0	1.00456445050632E0	0.004929927446901987E0	0.006596615575029368E0
CCL3	CCL3	0.02255412729881932E0	0.03734843870490712E0	1.001522367318677E0	1.001522367318677E0	1.00368821278894E0	1.00216255326984E0	0.004958690137617205E0	0.003329560937996845E0
ENOX1	ENOX1	0.02255497222008684E0	0.03734843870490712E0	1.000877757290151E0	1.000877757290151E0	1.033061931380887E0	1.032155948972105E0	0.02635855025021746E0	0.02813298032158149E0
LOC114673497	.	0.02257067100874279E0	0.03737191049806825E0	1.001778955897438E0	1.001778955897438E0	1.00947565985459E0	1.007683036174639E0	0.0122862543785784E0	0.01104830419793643E0
CSMD1	CSMD1	0.02262232040066525E0	0.03745490114544009E0	1.00158213736942E0	1.00158213736942E0	1.01229808469681E0	1.01069902000802E0	0.01291026178930544E0	0.01273740398993497E0
DPH3P1	.	0.02263297134799637E0	0.03747000563027052E0	1.000131983807024E0	1.000131983807024E0	1.001095417538948E0	1.000963306591053E0	0.001318242810919021E0	0.001568507476910819E0
CHAD	CHAD	0.02263747899856882E0	0.03747493823012926E0	0.9998509310908923E0	-1.00014909113396E0	1.000939832819036E0	1.001089064073737E0	0.001400965720453499E0	0.00204299921538412E0
MB	MB	0.02264853199913985E0	0.03749070485236314E0	1.000072064934503E0	1.000072064934503E0	1.0002076700939E0	1.000135595387724E0	3.603657685840104E-4	1.978896688668965E-4
LOC705220	.	0.02265226036246459E0	0.03749434550174531E0	1.001712680542225E0	1.001712680542225E0	1.024784617177407E0	1.023032489338852E0	0.03202230655849415E0	0.03210968363454476E0
LOC698056	.	0.0226984916978048E0	0.03756833243882082E0	1.000159916156124E0	1.000159916156124E0	1.000229208353586E0	1.000069281118292E0	3.735486805668566E-4	1.727811335725183E-4
KAZALD1	KAZALD1	0.02271569697877299E0	0.0375942715336081E0	1.000078353642387E0	1.000078353642387E0	1.000090276714149E0	1.000011922137619E0	1.850711673495982E-4	2.017161495127163E-4
FSTL3	.	0.02271757056660506E0	0.03759483502728366E0	0.9997623972845054E0	-1.000237659183962E0	1.000935244873944E0	1.00117312632744E0	0.00120661064538764E0	0.00191664118640449E0
WWC1	WWC1	0.02272420265500162E0	0.03760327265712597E0	1.000409708459116E0	1.000409708459116E0	1.002066846306246E0	1.001656459181791E0	0.002426024474891888E0	0.002495677324360646E0
IFT27	IFT27	0.02273505981351876E0	0.03761870018536485E0	0.998929072139452E0	-1.00107207597658E0	1.004215740346127E0	1.005292335916656E0	0.006131899976645581E0	0.00826491431662741E0
MARVELD2	MARVELD2	0.02274499915886975E0	0.03763260706928034E0	0.9999084808743086E0	-1.000091527502208E0	1.002779038772596E0	1.002870820633282E0	0.003278846475450041E0	0.004067744885073336E0
LOC106997202	.	0.02276551890323017E0	0.03766401663372083E0	1.000325161308657E0	1.000325161308657E0	1.001065543908041E0	1.000740141933864E0	0.001110704380423048E0	0.001101582661293488E0
CDK14	CDK14	0.02276738170102444E0	0.03766455738194166E0	1.001009142120396E0	1.001009142120396E0	1.015878356499848E0	1.014854224355989E0	0.01715182214322795E0	0.0178398327382151E0
PCYT1B	PCYT1B	0.02277336562633204E0	0.03767191526503738E0	1.000270236197123E0	1.000270236197123E0	1.00076894498499E0	1.00049857405511E0	8.625175174027108E-4	9.496736383225341E-4
LOC114673042	.	0.02278466048984719E0	0.03768630275482857E0	1.000192343433189E0	1.000192343433189E0	1.000321085915796E0	1.000128717724598E0	4.055134180946616E-4	2.031133055755929E-4
SGCE	SGCE	0.02278513680136564E0	0.03768630275482857E0	0.9984385767701307E0	-1.001563865085142E0	1.00811064715322E0	1.009687196196262E0	0.008964936497275342E0	0.01134826620814477E0
LOC695839	.	0.02279293400460193E0	0.03769665661703975E0	1.000011957214566E0	1.000011957214566E0	1.000103484689709E0	1.000091526380742E0	3.199936300062299E-4	1.91729754295074E-4
CCL20	CCL20	0.02280072149692336E0	0.03770699302316931E0	1.000897318241262E0	1.000897318241262E0	1.001318084063465E0	1.000420388599844E0	0.001465778344459239E0	6.046439884545845E-4
C12H2orf88	C12H2orf88	0.02283685954886461E0	0.03776420998430494E0	1.000398893539453E0	1.000398893539453E0	1.005011101412766E0	1.004610368826973E0	0.005956338878537209E0	0.006427164134930169E0
LOC100426202	.	0.0228508663260336E0	0.03778482427828698E0	0.9995124678430245E0	-1.000487769960516E0	1.002848514028567E0	1.003337673408659E0	0.004718589077314203E0	0.006236471402717395E0
C5H4orf19	C5H4orf19	0.02286000327495286E0	0.03779738387892886E0	0.9997675964253531E0	-1.000232457598624E0	1.001869451153171E0	1.002102343319921E0	0.001966305741844393E0	0.00283431118913127E0
FAAP24	FAAP24	0.02286541399002319E0	0.037802480242962E0	1.000389717244117E0	1.000389717244117E0	1.00667244177246E0	1.0062802769961E0	0.008249211419462575E0	0.008829563984948652E0
LOC114670304	.	0.02286616872375236E0	0.037802480242962E0	0.9999395361308154E0	-1.000060467525285E0	1.002317815326556E0	1.002378423004398E0	0.002732265497662523E0	0.003481533819609015E0
LOC114676290	.	0.02288744141749534E0	0.0378350976432399E0	1.000013654423812E0	1.000013654423812E0	1.003992536665642E0	1.003978827913227E0	0.004409629433516703E0	0.005069929481984495E0
CPNE4	CPNE4	0.02289704765573575E0	0.03784842619575006E0	0.9960794070361849E0	-1.003936024513829E0	1.022235019984484E0	1.026258562082037E0	0.02638663739544082E0	0.0309229539499728E0
LOC107000121	.	0.02291612873477555E0	0.03787741364479415E0	0.9997140526959273E0	-1.000286029093321E0	1.000036025632214E0	1.000322065029914E0	7.678154267325325E-5	5.305801590612441E-4
LOC114675489	.	0.02294991430764825E0	0.03793070018549237E0	0.9998878323088863E0	-1.000112180274116E0	1.001098684188222E0	1.001210987713032E0	0.001550952966319125E0	0.002228714419203572E0
LOC106997706	.	0.02297730973337465E0	0.03797341887598148E0	0.9995144948009672E0	-1.000485741028828E0	1.03663572042787E0	1.037139256929231E0	0.02761855919257044E0	0.02977092283516611E0
TPD52L1	TPD52L1	0.02301549604000952E0	0.03803396414132446E0	0.9989104385340384E0	-1.001090749905027E0	1.004496630107924E0	1.005592284711814E0	0.006307084371997999E0	0.008526323108547916E0
LOC114678999	.	0.02301878783867295E0	0.03803684065902548E0	0.9998399279844287E0	-1.000160097642724E0	1.001320906142041E0	1.001481215258725E0	0.00179878410777489E0	0.002529936655882807E0
LOC106992761	.	0.02302912844775008E0	0.03805136364097619E0	0.9994689111021593E0	-1.000531371103134E0	1.011124539921733E0	1.011661822283917E0	0.01528484583513927E0	0.01747880416941853E0
MRVI1	.	0.02303874695462227E0	0.03806469160633657E0	0.9992954584505851E0	-1.000705038278176E0	1.005231245425848E0	1.005939971932291E0	0.005979325121523211E0	0.007537154485929625E0
SLC25A29	SLC25A29	0.02305991978701192E0	0.03809710658337979E0	0.9991286158287603E0	-1.000872144143842E0	1.002400437119687E0	1.003274674790705E0	0.003974784962924148E0	0.005703467656122175E0
TMEM63C	TMEM63C	0.02312350360968438E0	0.03819957932610351E0	1.000105156468785E0	1.000105156468785E0	1.000383594258272E0	1.000278408513031E0	4.851275894389393E-4	5.923638040578327E-4
LOC106993562	.	0.02312740606484787E0	0.03820345244339504E0	0.9996153003645266E0	-1.000384847686238E0	1.01533302637981E0	1.015723774945774E0	0.01978875927091438E0	0.02158708451288896E0
LOC106994824	.	0.02313679334976981E0	0.03821638465061668E0	1.000248652802241E0	1.000248652802241E0	1.00025783894783E0	1.000009183861996E0	2.893229834954712E-4	9.78844401135789E-5
LOC114680411	.	0.02318688002198155E0	0.03829653612844558E0	1.000249742965581E0	1.000249742965581E0	1.000309247341854E0	1.000059489519184E0	3.178878593772139E-4	1.131135155644091E-4
PMFBP1	PMFBP1	0.02320090066226255E0	0.03831711247575445E0	0.9996783609907545E0	-1.000321742494183E0	1.000751297190577E0	1.001073281408991E0	0.001250146862019763E0	0.002118330435497241E0
LOC114675080	.	0.023259476573532E0	0.03841126571056312E0	0.9992292132435174E0	-1.000771381326994E0	1.004756169726353E0	1.005531219873862E0	0.005374165844850965E0	0.007025312387352801E0
LOC106992378	.	0.02328109212352546E0	0.0384443731348883E0	0.9999957764173464E0	-1.000004223600492E0	1.000138540527512E0	1.000142764713144E0	4.313207164614541E-4	2.717950642117698E-4
CSTA	CSTA	0.02329990936302439E0	0.03847285552488614E0	0.9997883920868924E0	-1.000211652700494E0	1.000189317784187E0	1.000401010554301E0	3.83049770679941E-4	5.031068721177715E-4
TEX26	TEX26	0.0233224100468119E0	0.03850741578022632E0	1.00016072166583E0	1.00016072166583E0	1.000266026643734E0	1.000105288055831E0	4.198342742941946E-4	2.71462151596822E-4
SAMD5	SAMD5	0.02332875560051539E0	0.03851529959172144E0	0.9993729227413727E0	-1.000627470731253E0	1.001265047246192E0	1.001893311757566E0	0.00166353834328336E0	0.002820668696800989E0
LOC114680427	.	0.02337180583562302E0	0.03858377694231505E0	0.9999045816124805E0	-1.000095427493057E0	1.000928043250555E0	1.001023559304452E0	9.101248601032321E-4	0.001371427950208017E0
LOC114679707	.	0.02338421218190012E0	0.03860165944965027E0	1.00015583851122E0	1.00015583851122E0	1.000273203422794E0	1.000117346624451E0	3.577194951369722E-4	2.246115971163277E-4
LOC106998941	.	0.02343281061549795E0	0.03867927988107436E0	1.000537819068654E0	1.000537819068654E0	1.001580212998635E0	1.001041833611998E0	0.001734986130211004E0	0.001510561014094336E0
TMEM132B	TMEM132B	0.02344683681707774E0	0.03869982718101773E0	1.000771417248004E0	1.000771417248004E0	1.012702336532281E0	1.01192172266179E0	0.01401932385911368E0	0.01479965424887933E0
LOC697182	.	0.02346019638992025E0	0.03871810007017802E0	0.9999561839047156E0	-1.000043818015219E0	1.000767306890547E0	1.00081115852763E0	9.760445475303611E-4	0.001446340096689987E0
CFAP77	CFAP77	0.02346106553065717E0	0.03871810007017802E0	0.9997711456846896E0	-1.000228906701597E0	1.009003238753569E0	1.009234206356852E0	0.01087962252974319E0	0.01230835251794884E0
LOC114674116	.	0.02349332489799549E0	0.03876872901404074E0	1.000034485628457E0	1.000034485628457E0	1.001486135394861E0	1.001451599707076E0	0.001913730026748936E0	0.002489905761126989E0
MRPS24	.	0.02351711372445986E0	0.03880537398231645E0	0.9997933642960396E0	-1.000206678411099E0	1.01205175239635E0	1.012260921644486E0	0.01486152728147545E0	0.016432829755505E0
LOC106994730	.	0.02353811963378537E0	0.03883742226212387E0	0.999910924205433E0	-1.000089083729771E0	1.001870266454366E0	1.001959516794449E0	0.002255346923261076E0	0.002871068827922055E0
LOC106992317	.	0.02354621156548266E0	0.03884815986064494E0	0.9998737612285871E0	-1.000126254709652E0	1.000716842578414E0	1.000843187792818E0	0.001190421119827897E0	0.001897795689106734E0
EPHA2	EPHA2	0.0235544682668155E0	0.03885916784437902E0	1.000170155501633E0	1.000170155501633E0	1.000388110716197E0	1.000217918134594E0	6.270670369109557E-4	6.64728819248147E-4
C20H16orf91	.	0.02356498441167522E0	0.03887230556182738E0	0.9995820483352599E0	-1.000418126421374E0	1.005504295517404E0	1.005924723430165E0	0.007091224206455531E0	0.008536445790389719E0
ITIH4	ITIH4	0.02356560209127012E0	0.03887230556182738E0	1.000026252113066E0	1.000026252113066E0	1.003005188080393E0	1.002978857766016E0	0.003700525032194019E0	0.004347707078923171E0
LOC712263	.	0.02358653666910658E0	0.03890422090534953E0	0.9996467328096529E0	-1.000353392032157E0	1.003417177622581E0	1.003771777258083E0	0.004239416960893626E0	0.005345872799968518E0
SYN1	SYN1	0.02360403833276502E0	0.0389304700024256E0	1.000271103666946E0	1.000271103666946E0	1.002633831781872E0	1.002362087744277E0	0.00331293256990498E0	0.003640174216402226E0
